word,onsets,offsets
quelle,503.6,503.81
planète,503.81,504.21
suis,504.21,504.4
je,504.4,504.51
tombé,504.51,505.0
demanda,505.36,505.79
le,505.79,505.9
petit,505.9,506.18
prince,506.18,506.73
Sur,507.43,508.02
la,508.02,508.21
Terre,508.21,508.64
en,508.64,508.84
Afrique,508.84,509.47
répondit,510.05,510.49
le,510.49,510.62
serpent,510.62,511.08
Ah,512.07,512.4
Il,513.03,513.1
n',513.16,513.18
y,513.18,513.27
a,513.27,513.31
donc,513.31,513.52
personne,513.52,514.02
sur,514.02,514.17
la,514.17,514.33
Terre,514.33,514.71
Ici,515.85,516.06
c',516.24,516.26
est,516.26,516.49
le,516.82,517.0
désert,517.0,517.71
Il,518.55,518.7
n',518.7,518.77
y,518.77,518.91
a,518.96,519.03
personne,519.03,519.72
dans,519.72,519.85
les,519.85,519.97
déserts,519.97,520.73
La,521.35,521.56
Terre,521.56,521.97
est,521.97,522.04
grande,522.04,522.82
dit,523.54,523.78
le,523.78,523.89
serpent,523.89,524.46
Le,525.43,525.69
petit,525.69,525.98
prince,525.98,526.3
s',526.44,526.46
assit,526.46,526.79
sur,526.79,527.01
une,527.01,527.15
pierre,527.15,527.55
et,527.67,527.77
leva,527.77,528.12
les,528.12,528.37
yeux,528.37,528.53
vers,528.53,528.7
le,528.7,528.81
ciel,528.81,529.32
Je,530.33,530.52
me,530.52,530.63
demande,530.63,531.2
dit,531.44,531.81
il,531.81,532.13
si,532.5,532.72
les,532.72,532.98
étoiles,532.98,533.24
sont,533.24,533.53
éclairées,533.53,534.08
afin,534.08,534.38
que,534.38,534.49
chacun,534.49,535.04
puisse,535.04,535.31
un,535.31,535.39
jour,535.39,535.85
retrouver,535.85,536.16
la,536.16,536.3
sienne,536.3,536.76
Regarde,537.49,537.9
ma,537.9,538.05
planète,538.05,538.59
Elle,538.92,539.06
est,539.06,539.17
juste,539.17,539.65
au,539.65,539.7
dessus,539.7,540.02
de,540.02,540.14
nous,540.14,540.42
Mais,541.01,541.2
comme,541.2,541.55
elle,541.55,541.67
est,541.67,541.77
loin,541.77,542.23
Elle,543.5,543.77
est,543.77,543.94
belle,544.09,544.27
dit,544.72,544.91
le,544.91,545.01
serpent,545.01,545.52
Que,546.07,546.23
viens,546.23,546.41
tu,546.41,546.55
faire,546.55,546.78
ici,546.78,547.4
J',548.73,548.87
ai,548.87,548.9
des,548.9,548.98
difficultés,548.98,549.74
avec,549.74,550.0
une,550.0,550.13
fleur,550.13,550.67
dit,551.01,551.21
le,551.21,551.36
petit,551.36,551.61
prince,551.61,552.18
Ah,552.86,553.22
fit,553.65,553.85
le,553.85,553.88
serpent,553.88,554.48
Et,555.48,555.61
ils,555.61,555.71
se,555.79,555.92
turent,555.92,556.34
Où,557.67,557.77
sont,557.77,558.02
les,558.02,558.29
hommes,558.3044309999999,558.61
reprit,558.91,559.34
enfin,559.34,559.67
le,559.67,559.78
petit,559.78,560.06
prince,560.06,560.63
On,561.02,561.13
est,561.13,561.31
un,561.31,561.41
peu,561.41,561.55
seul,561.55,561.92
dans,561.92,562.02
le,562.02,562.09
désert,562.09,562.72
On,563.71,563.93
est,563.93,564.1
seul,564.21,564.46
aussi,564.46,564.99
chez,564.99,565.15
les,565.15,565.43
hommes,565.43,565.83
dit,566.07,566.26
le,566.26,566.35
serpent,566.35,566.84
Le,567.89,568.07
petit,568.07,568.4
prince,568.4,568.88
le,568.88,568.98
regarda,568.98,569.45
longtemps,569.45,569.92
Tu,571.13,571.22
es,571.22,571.44
une,571.44,571.53
drôle,571.53,571.88
de,571.88,571.93
bête,571.93,572.27
lui,572.56,572.73
dit,572.73,572.96
il,572.96,573.09
enfin,573.09,573.54
mince,574.07,574.5
comme,574.59,574.81
un,574.81,574.92
doigt,574.92,575.22
Mais,576.34,576.8
je,576.8,576.83
suis,576.83,577.0
plus,577.0,577.21
puissant,577.21,578.02
que,578.02,578.18
le,578.18,578.3
doigt,578.3,578.51
d',578.51,578.55
un,578.55,578.73
roi,578.73,579.08
dit,579.56,579.79
le,579.79,579.87
serpent,579.87,580.37
Le,581.22,581.3
petit,581.3,581.67
prince,581.67,582.07
eut,582.07,582.22
un,582.22,582.29
sourire,582.29,582.93
Tu,583.61,583.77
n',583.77,583.83
es,583.83,583.91
pas,583.91,584.05
bien,584.05,584.32
puissant,584.32,584.77
tu,585.14,585.27
n',585.27,585.38
as,585.38,585.43
même,585.43,585.64
pas,585.64,585.77
de,585.77,585.91
pattes,585.91,586.42
tu,586.77,586.9
ne,586.9,587.03
peux,587.03,587.15
même,587.15,587.41
pas,587.41,587.55
voyager,587.55,588.16
Je,589.39,589.61
puis,589.61,589.81
t',589.81,589.9
emporter,589.9,590.43
plus,590.43,590.59
loin,590.59,591.05
qu',591.05,591.11
un,591.11,591.2
navire,591.2,592.01
dit,592.46,592.66
le,592.66,592.79
serpent,592.79,593.26
Il,594.35,594.51
s',594.51,594.68
enroula,594.68,595.1
autour,595.1,595.46
de,595.46,595.55
la,595.55,595.65
cheville,595.65,596.15
du,596.15,596.28
petit,596.28,596.57
prince,596.57,597.2
comme,597.36,597.63
un,597.63,597.76
bracelet,597.76,598.42
d',598.42,598.49
or,598.49,598.76
Celui,599.72,600.28
que,600.28,600.43
je,600.43,600.64
touche,600.64,601.21
je,601.21,601.24
le,601.24,601.34
rends,601.34,601.73
à,601.73,601.8
la,601.8,601.96
terre,601.96,602.25
dont,602.25,602.46
il,602.46,602.56
est,602.56,602.64
sorti,602.64,603.45
dit,603.85,604.13
il,604.13,604.25
encore,604.25,604.63
Mais,605.36,605.56
tu,605.56,605.73
es,605.73,605.9
pur,605.9,606.36
et,606.36,606.43
tu,606.43,606.59
viens,606.59,606.78
d',606.78,606.83
une,606.83,606.96
étoile,606.96,607.64
Le,608.8,608.99
petit,608.99,609.27
prince,609.27,609.66
ne,609.66,609.76
répondit,609.76,610.23
rien,610.23,610.54
Tu,611.44,611.64
me,611.64,611.68
fais,611.68,611.99
pitié,611.99,612.61
toi,612.61,612.92
si,612.92,613.17
faible,613.17,613.75
sur,614.1,614.35
cette,614.35,614.67
Terre,614.67,615.07
de,615.07,615.21
granit,615.21,616.01
Je,616.64,616.87
puis,616.87,617.05
t',617.05,617.13
aider,617.13,617.37
un,617.37,617.52
jour,617.52,617.91
si,617.91,618.22
tu,618.22,618.35
regrettes,618.35,618.79
trop,618.84,619.13
ta,619.13,619.27
planète,619.27,619.97
Je,620.86,621.09
puis,621.09,621.68
Oh,622.57,622.77
J',622.77,622.88
ai,622.88,622.92
très,622.92,623.08
bien,623.08,623.26
compris,623.26,623.7
fit,624.08,624.2
le,624.25,624.36
petit,624.36,624.65
prince,624.65,625.18
mais,625.62,625.79
pourquoi,625.79,626.1
parles,626.16,626.39
tu,626.39,626.58
toujours,626.58,627.07
par,627.07,627.25
énigmes,627.25,627.87
Je,628.87,629.08
les,629.08,629.28
résous,629.28,629.72
toutes,629.84,630.4341820000001
dit,630.881093,631.05468
le,631.05468,631.164174
serpent,631.164174,631.724994
et,632.62,632.69
ils,632.75,632.83
se,632.89,632.98
turent,633.06,633.47
le,636.94,636.96
petit,637.08,637.31
prince,637.39,637.79
traversa,637.79,638.37
le,638.37,638.5
désert,638.5,639.1
et,639.24,639.3
ne,639.3,639.39
rencontra,639.39,640.04
qu',640.04,640.26
une,640.26,640.51
fleur,640.51,641.08
Une,641.72,641.96
fleur,641.96,642.4
à,642.4,642.51
trois,642.51,642.83
pétales,642.83,643.44
une,643.85,644.11
fleur,644.11,644.6
de,644.6,644.81
rien,644.81,645.15
du,645.15,645.36
tout,645.36,645.63
Bonjour,646.65,647.26
dit,647.57,647.76
le,647.76,647.86
petit,647.86,648.13
prince,648.13,648.64
Bonjour,649.21,649.78
dit,650.17,650.34
la,650.34,650.51
fleur,650.51,650.88
Où,651.93,652.02
sont,652.02,652.27
les,652.27,652.52
hommes,652.62,652.84
demanda,653.23,653.73
poliment,653.73,654.15
le,654.15,654.25
petit,654.25,654.55
prince,654.55,655.08
La,655.8,656.02
fleur,656.02,656.54
un,656.54,656.69
jour,656.69,657.2
avait,657.24,657.49
vu,657.49,657.65
passer,657.65,658.09
une,658.09,658.23
caravane,658.23,658.96
Les,659.64,659.865461
hommes,659.865461,660.278575
il,660.5367719999999,660.7089030000001
en,660.7089030000001,660.8552139999999
existe,660.8552139999999,661.28
je,661.28,661.45
crois,661.45,661.81
six,661.81,662.1
ou,662.1,662.17
sept,662.17,662.55
Je,662.91,663.05
les,663.05,663.25
ai,663.25,663.35
aperçus,663.35,663.78
il,663.78,663.88
y,663.88,663.99
a,663.99,664.07
des,664.07,664.31
années,664.31,664.59
Mais,665.08,665.46
on,665.46,665.53
ne,665.53,665.63
sait,665.63,665.8
jamais,665.8,666.16
où,666.16,666.32
les,666.32,666.4
trouver,666.4,666.86
Le,667.43,667.64
vent,667.64,667.83
les,667.83,667.99
promène,667.99,668.53
Ils,668.91,669.09
manquent,669.09,669.3
de,669.3,669.36
racines,669.36,669.83
ça,669.83,670.01
les,670.01,670.12
gêne,670.12,670.33
beaucoup,670.33,670.68
Adieu,671.99,672.45
fit,672.82,672.94
le,672.94,673.07
petit,673.07,673.34
prince,673.34,673.87
Adieu,674.44,674.84
dit,675.41,675.64
la,675.64,675.81
fleur,675.81,676.18
le,679.79,679.81
petit,679.93,680.19
prince,680.26,680.69
fit,680.69,680.84
l',680.84,680.88
ascension,680.88,681.45
d',681.45,681.51
une,681.51,681.77
haute,681.77,682.15
montagne,682.15,682.9
Les,683.5,683.7
seules,683.7,684.05
montagnes,684.05,684.55
qu',684.55,684.68
il,684.68,684.82
eût,684.82,684.87
jamais,684.87,685.35
connues,685.35,685.7
étaient,685.95,686.18
les,686.18,686.31
trois,686.31,686.63
volcans,686.63,687.04
qui,687.08,687.23
lui,687.23,687.4
arrivaient,687.4,687.85
au,687.85,687.91
genou,687.91,688.3
Et,689.07,689.21
il,689.21,689.28
se,689.28,689.54
servait,689.54,689.83
du,689.83,689.95
volcan,689.95,690.4
éteint,690.4,690.76
comme,690.76,691.1
d',691.1,691.15
un,691.15,691.25
tabouret,691.25,691.78
D',692.8429309999999,693.023669
une,693.023669,693.14
montagne,693.14,693.65
haute,693.75,693.99
comme,693.99,694.21
celle,694.21,694.46
ci,694.46,694.79
se,695.1,695.3
dit,695.3,695.55
il,695.55,695.69
donc,695.69,696.1
j',696.6,696.73
apercevrai,696.73,697.38
d',697.38,697.49
un,697.49,697.68
coup,697.68,697.92
toute,697.92,698.37
la,698.37,698.52
planète,698.52,698.97
et,699.07,699.13
tous,699.13,699.39
les,699.39,699.63
hommes,699.63,699.99
Mais,701.16,701.49
il,701.49,701.55
n',701.55,701.58
aperçut,701.58,702.13
rien,702.13,702.55
que,702.55,702.69
des,702.69,702.91
aiguilles,702.91,703.26
de,703.26,703.4
roc,703.4,703.83
bien,703.83,704.22
aiguisées,704.22,704.86
Bonjour,706.01,706.78
dit,707.01,707.29
il,707.29,707.41
à,707.41,707.5
tout,707.5,707.64
hasard,707.64,708.17
Bonjour,709.2,710.03
Bonjour,710.08,710.88
Bonjour,711.1,711.96
répondit,712.42,712.74
l',712.74,712.77
écho,712.77,713.3
Qui,714.47,714.73
êtes,714.73,714.91
vous,714.98,715.21
dit,715.66,715.83
le,715.83,716.0
petit,716.0,716.26
prince,716.26,716.75
Qui,717.44,717.66
êtes,717.66,717.84
vous,717.84,718.25
qui,718.25,718.47
êtes,718.47,718.74
vous,718.74,719.11
qui,719.2,719.48
êtes,719.48,719.68
vous,719.68,720.05
répondit,720.75,721.1
l',721.1,721.13
écho,721.13,721.62
Soyez,722.93,723.35
mes,723.35,723.65
amis,723.65,723.96
je,724.07,724.24
suis,724.24,724.47
seul,724.47,724.89
dit,725.37,725.63
il,725.63,725.93
Je,727.01,727.12
suis,727.12,727.52
seul,727.52,727.9
Je,728.05,728.22
suis,728.22,728.51
seul,728.51,728.87
Je,729.15,729.37
suis,729.37,729.64
seul,729.64,730.13
répondit,730.89,731.37
l',731.37,731.4
écho,731.4,731.8
Quelle,732.81,733.19
drôle,733.19,733.56
de,733.56,733.62
planète,733.62,734.3
pensa,734.54,734.91
t,734.91,735.01
il,735.01,735.13
alors,735.13,735.56
Elle,736.18,736.34
est,736.34,736.48
toute,736.48,736.72
sèche,736.72,737.17
et,737.24,737.36
toute,737.36,737.58
pointue,737.58,738.05
et,738.31,738.41
toute,738.41,738.69
salée,738.69,739.16
Et,739.16,739.18
les,739.69,740.01
hommes,740.09,740.32
manquent,740.36,740.58
d',740.58,740.63
imagination,740.63,741.43
Ils,741.9,742.03
répètent,742.03,742.42
ce,742.42,742.54
qu',742.54,742.63
on,742.63,742.68
leur,742.68,742.91
dit,742.91,743.17
Chez,743.82,744.05
moi,744.05,744.23
j',744.23,744.31
avais,744.31,744.47
une,744.47,744.65
fleur,744.65,745.16
elle,745.55,745.68
parlait,745.68,746.05
toujours,746.12,746.52
la,746.52,746.66
première,746.66,747.2
