onsets,offsets,word
396.61,396.61,""""
396.61,396.89,mais
396.89,397.24,pourquoi
397.24,397.42,viens
397.42,397.42,-
397.42,397.56,tu
397.56,397.63,de
397.63,397.78,le
397.78,398.35,rallumer
398.35,398.95,?
398.95,398.95,-
398.95,399.11,c'
399.11,399.15,est
399.15,399.28,la
399.28,400.11,consigne
400.11,400.56,","
400.56,400.96,répondit
400.96,401.05,l'
401.05,401.64,allumeur
401.64,402.58,.
402.58,402.58,-
402.58,402.71,je
402.71,402.86,ne
402.86,403.27,comprends
403.27,403.54,pas
403.54,403.86,","
403.86,404.13,dit
404.13,404.25,le
404.25,404.5,petit
404.5,405.08,prince
405.08,405.65,.
405.65,405.65,-
405.65,405.81,il
405.81,405.85,n'
405.85,405.96,y
405.96,406.0,a
406.0,406.22,rien
406.22,406.32,à
406.32,407.15,comprendre
407.15,407.49,","
407.49,407.67,dit
407.67,407.73,l'
407.73,408.36,allumeur
408.36,408.75,.
408.75,408.89,la
408.89,409.45,consigne
409.45,409.57,c'
409.57,409.61,est
409.61,409.71,la
409.71,410.43,consigne
410.43,410.83,.
410.83,411.62,bonjour
411.62,412.52,.
412.52,412.52,""""
412.52,412.63,et
412.63,412.79,il
412.79,413.25,éteignit
413.25,413.45,son
413.45,414.17,réverbère
414.17,415.25,.
415.25,415.63,puis
415.63,415.66,il
415.66,415.69,s'
415.69,416.25,épongea
416.25,416.4,le
416.4,416.75,front
416.87,417.19,avec
417.19,417.24,un
417.24,417.75,mouchoir
417.75,417.82,à
417.82,418.14,carreaux
418.14,418.69,rouges
418.69,419.61,.
419.61,419.61,""""
419.61,419.8,je
419.8,419.96,fais
419.96,420.11,là
420.2,420.23,un
420.23,420.56,métier
420.56,421.2,terrible
421.2,421.51,.
421.51,421.63,c'
421.63,421.84,était
421.84,422.41,raisonnable
422.41,422.91,autrefois
422.91,423.39,.
423.39,423.55,j'
423.55,423.93,éteignais
423.93,424.04,le
424.04,424.49,matin
424.49,424.52,et
424.52,424.63,j'
424.63,424.94,allumais
424.94,425.06,le
425.06,425.62,soir
425.62,426.22,.
426.22,426.35,j'
426.41,426.54,avais
426.54,426.64,le
426.64,427.03,reste
427.03,427.18,du
427.18,427.57,jour
427.57,427.71,pour
427.71,427.83,me
427.83,428.43,reposer
428.43,428.8,","
428.8,428.87,et
428.87,428.97,le
428.97,429.36,reste
429.36,429.46,de
429.46,429.58,la
429.58,429.78,nuit
429.78,429.96,pour
429.96,430.51,dormir
430.51,431.88,...
431.88,431.88,-
431.88,432.12,et
432.12,432.17,","
432.17,432.4,depuis
432.4,432.61,cette
432.61,433.09,époque
433.09,433.28,","
433.28,433.46,la
433.46,433.93,consigne
433.93,433.96,a
433.96,434.47,changé
434.47,435.32,?
435.32,435.32,-
435.32,435.43,la
435.43,435.94,consigne
435.94,435.98,n'
435.98,436.06,a
436.06,436.25,pas
436.25,436.82,changé
436.82,437.01,","
437.01,437.21,dit
437.21,437.27,l'
437.27,437.83,allumeur
437.83,438.22,.
438.22,438.38,c'
438.38,438.48,est
438.48,438.72,bien
438.72,438.87,là
438.87,439.0,le
439.0,439.46,drame
439.46,440.03,!
440.03,440.22,la
440.28,440.76,planète
440.76,440.82,d'
440.82,441.09,année
441.09,441.24,en
441.24,441.47,année
441.47,441.55,a
441.55,441.82,tourné
441.82,441.99,de
441.99,442.42,plus
442.42,442.48,en
442.48,442.69,plus
442.69,443.03,vite
443.03,443.39,","
443.39,443.44,et
443.44,443.55,la
443.55,444.06,consigne
444.06,444.12,n'
444.12,444.22,a
444.22,444.44,pas
444.44,445.01,changé
445.01,445.96,!
445.96,445.96,-
445.96,446.44,alors
446.44,446.71,?
446.71,446.96,dit
446.96,447.07,le
447.07,447.31,petit
447.31,447.86,prince
447.86,448.69,.
448.69,448.69,-
448.69,449.09,alors
449.09,449.52,maintenant
449.52,449.63,qu'
449.63,449.75,elle
449.75,449.97,fait
449.97,450.09,un
450.09,450.38,tour
450.38,450.55,par
450.55,450.99,minute
450.99,451.24,","
451.24,451.39,je
451.39,451.47,n'
451.47,451.57,ai
451.57,451.9,plus
451.9,452.17,une
452.17,452.67,seconde
452.67,452.78,de
452.78,453.25,repos
453.25,453.84,.
453.84,453.95,j'
453.95,454.35,allume
454.44,454.5,et
454.5,454.64,j'
454.64,454.97,éteins
455.18,455.44,une
455.44,455.72,fois
455.72,455.9,par
455.9,456.34,minute
456.34,456.34,!
456.34,456.34,-
456.34,456.44,ça
457.64,457.68,c'
457.68,458.0,est
458.0,458.52,drôle
458.52,458.66,!
458.66,458.87,les
458.87,459.14,jours
459.14,459.34,chez
459.34,459.59,toi
459.59,459.82,durent
459.91,460.12,une
460.12,460.69,minute
460.69,461.58,!
461.58,461.58,-
461.58,461.77,ce
461.77,461.8,n'
461.8,461.86,est
461.86,461.92,pas
461.92,462.28,drôle
462.28,462.43,du
462.43,462.67,tout
462.67,462.98,","
462.98,463.16,dit
463.16,463.23,l'
463.23,463.88,allumeur
463.88,464.2,.
464.2,464.38,ça
464.38,464.49,fait
464.49,464.82,déjà
464.82,464.98,un
464.98,465.23,mois
465.23,465.33,que
465.33,465.46,nous
465.46,465.8,parlons
465.8,466.45,ensemble
466.45,467.21,.
467.21,467.21,-
467.21,467.45,un
467.45,467.85,mois
467.85,468.55,?
468.55,468.55,-
468.55,468.87,oui
468.87,469.18,.
469.18,469.49,trente
469.49,470.02,minutes
470.02,470.2,.
470.2,470.49,trente
470.49,470.82,jours
470.82,471.11,!
471.11,471.84,bonsoir
471.84,472.63,.
472.63,472.63,""""
472.63,472.75,et
472.75,472.82,il
472.82,473.33,ralluma
473.33,473.52,son
473.52,474.25,réverbère
474.25,475.32,.
475.32,475.42,le
475.42,475.87,petit
475.87,476.29,prince
476.29,476.43,le
476.43,477.05,regarda
477.32,477.36,et
477.36,477.48,il
477.48,477.85,aima
477.85,478.14,cet
478.14,478.65,allumeur
478.65,478.83,qui
478.83,479.12,était
479.17,479.67,tellement
479.67,480.12,fidèle
480.12,480.17,à
480.17,480.31,la
480.31,481.02,consigne
481.02,481.73,.
481.73,481.9,il
481.9,482.02,se
482.09,482.43,souvint
482.43,482.55,des
482.55,482.91,couchers
482.91,483.0,de
483.0,483.48,soleil
483.48,483.63,que
483.63,483.93,lui
483.93,483.93,-
483.93,484.24,même
484.24,484.58,allait
484.58,485.02,autrefois
485.02,485.52,chercher
485.52,485.52,","
485.52,485.66,en
485.66,485.96,tirant
485.96,486.15,sa
486.15,486.74,chaise
486.74,487.39,.
487.39,487.59,il
487.59,487.94,voulut
487.94,488.2,aider
488.2,488.46,son
488.46,488.81,ami
488.81,489.69,:
489.69,489.69,""""
489.69,489.91,tu
489.97,490.23,sais
490.23,490.56,...
490.56,490.72,je
490.72,491.05,connais
491.05,491.14,un
491.14,491.42,moyen
491.42,491.55,de
491.55,491.67,te
491.67,492.16,reposer
492.16,492.32,quand
492.32,492.46,tu
492.46,492.84,voudras
492.84,493.73,...
493.73,493.73,-
493.73,493.88,je
494.0,494.09,veux
494.09,494.66,toujours
494.66,494.99,""""
494.99,494.99,","
494.99,495.11,dit
495.11,495.2,l'
495.2,495.81,allumeur
495.81,496.63,.
496.63,496.79,car
496.79,496.92,on
496.92,497.1,peut
497.1,497.46,être
497.46,497.54,","
497.54,497.66,à
497.66,497.83,la
497.83,498.14,fois
498.14,498.26,","
498.26,498.78,fidèle
498.89,499.0,et
499.0,499.53,paresseux
499.53,500.5,.
500.5,500.71,le
500.71,500.98,petit
500.98,501.39,prince
501.39,501.97,poursuivit
501.97,502.97,:
502.97,502.97,""""
502.97,503.15,ta
503.15,503.53,planète
503.53,503.67,est
503.67,504.07,tellement
504.07,504.52,petite
504.52,504.62,que
504.62,504.77,tu
504.77,504.88,en
504.88,505.06,fais
505.06,505.18,le
505.18,505.44,tour
505.44,505.55,en
505.55,505.94,trois
505.94,506.46,enjambées
506.46,506.91,.
506.91,507.03,tu
507.03,507.11,n'
507.11,507.18,as
507.18,507.29,qu'
507.29,507.34,à
507.34,507.73,marcher
507.73,508.0,assez
508.0,508.47,lentement
508.47,508.67,pour
508.67,509.0,rester
509.0,509.38,toujours
509.38,509.43,au
509.43,509.95,soleil
509.95,510.48,.
510.48,510.65,quand
510.65,510.75,tu
510.75,511.04,voudras
511.04,511.16,te
511.16,511.7,reposer
511.9,512.04,tu
512.04,512.56,marcheras
512.56,513.22,...
513.22,513.39,et
513.39,513.44,le
513.44,513.81,jour
513.81,514.33,durera
514.33,514.63,aussi
514.63,515.1,longtemps
515.1,515.25,que
515.25,515.42,tu
515.42,515.8,voudras
515.8,517.08,.
517.08,517.08,-
517.08,517.27,ça
517.27,517.35,ne
517.35,517.4,m'
517.4,517.72,avance
517.72,517.89,pas
517.89,517.97,à
517.97,518.11,grand
518.11,518.16,-
518.16,518.74,chose
518.74,519.0,","
519.0,519.2,dit
519.2,519.26,l'
519.26,519.85,allumeur
519.85,520.38,.
520.38,520.55,ce
520.55,520.66,que
520.66,520.78,j'
520.78,521.03,aime
521.03,521.16,dans
521.16,521.34,la
521.34,521.57,vie
521.57,521.64,","
521.64,521.81,c'
521.81,521.86,est
521.86,522.45,dormir
522.45,523.54,.
523.54,523.54,-
523.54,523.73,ce
523.73,523.77,n'
523.77,523.89,est
523.89,524.02,pas
524.02,524.13,de
524.13,524.73,chance
524.73,525.07,","
525.07,525.22,dit
525.22,525.39,le
525.39,525.64,petit
525.64,526.17,prince
526.17,526.87,.
526.87,526.87,-
526.87,526.99,ce
526.99,527.02,n'
527.02,527.11,est
527.11,527.22,pas
527.22,527.33,de
527.33,527.92,chance
527.92,528.22,","
528.22,528.39,dit
528.39,528.45,l'
528.45,529.09,allumeur
529.09,529.43,.
529.43,530.13,bonjour
530.13,530.98,.
530.98,530.98,""""
530.98,531.17,et
531.17,531.23,il
531.23,531.61,éteignit
531.61,531.81,son
531.81,532.48,réverbère
532.48,533.5,.
533.5,533.5,""""
533.5,533.96,celui
533.96,533.96,-
533.96,534.15,là
534.15,534.46,","
534.46,534.7,se
534.7,534.87,dit
534.87,535.02,le
535.02,535.3,petit
535.3,535.88,prince
535.88,535.97,","
535.97,536.31,tandis
536.31,536.41,qu'
536.41,536.48,il
536.48,537.03,poursuivait
537.03,537.18,plus
537.18,537.47,loin
537.47,537.66,son
537.66,538.32,voyage
538.32,538.83,","
538.83,539.24,celui
539.24,539.24,-
539.24,539.44,là
539.44,539.87,serait
539.87,540.58,méprisé
540.58,540.78,par
540.84,541.0,tous
541.0,541.22,les
541.22,541.55,autres
541.55,541.79,","
541.79,541.96,par
541.96,542.1,le
542.1,542.36,roi
542.36,542.65,","
542.65,542.87,par
542.87,542.99,le
542.99,543.56,vaniteux
543.56,543.96,","
543.96,544.13,par
544.13,544.21,le
544.3,544.95,buveur
544.95,545.05,","
545.05,545.22,par
545.22,545.31,le
545.31,546.18,businessman
546.18,546.91,.
546.91,547.51,cependant
547.73,547.85,c'
547.85,547.92,est
547.92,548.04,le
548.04,548.45,seul
548.45,548.62,qui
548.62,548.73,ne
548.73,548.9,me
548.9,549.27,paraisse
549.27,549.42,pas
549.42,550.16,ridicule
550.16,550.99,.
550.99,551.16,c'
551.16,551.32,est
551.32,551.32,","
551.32,551.53,peut
551.53,551.53,-
551.53,551.9,être
551.9,552.26,","
552.26,552.49,parce
552.49,552.53,qu'
552.53,552.62,il
552.62,552.75,s'
552.75,553.02,occupe
553.02,553.14,d'
553.14,553.41,autre
553.41,553.77,chose
553.77,553.91,que
553.91,554.03,de
554.03,554.21,soi
554.21,554.21,-
554.21,554.61,même
554.61,555.91,.
555.91,555.91,""""
555.91,556.06,il
556.06,556.23,eut
556.23,556.36,un
556.36,556.77,soupir
556.77,556.89,de
556.89,557.33,regret
557.64,557.7,et
557.7,557.89,se
557.89,558.08,dit
558.08,558.64,encore
558.64,559.38,:
559.38,559.38,""""
559.38,559.74,celui
559.74,559.74,-
559.74,559.95,là
559.95,560.04,est
560.04,560.14,le
560.14,560.54,seul
560.54,560.67,dont
560.67,560.81,j'
560.81,560.98,eusse
560.98,561.09,pu
561.09,561.33,faire
561.33,561.56,mon
561.56,561.9,ami
561.9,562.57,.
562.57,562.7,mais
562.7,562.91,sa
562.91,563.27,planète
563.27,563.37,est
563.37,563.75,vraiment
563.75,563.95,trop
563.95,564.48,petite
564.48,564.84,.
564.84,564.98,il
564.98,565.04,n'
565.04,565.11,y
565.11,565.2,a
565.2,565.36,pas
565.36,565.49,de
565.49,565.8,place
565.8,565.96,pour
565.96,566.21,deux
566.21,567.38,...
567.38,567.38,""""
567.38,567.61,ce
567.61,567.86,que
567.86,567.89,le
567.89,568.11,petit
568.16,568.55,prince
568.55,568.62,n'
568.62,568.92,osait
568.92,569.08,pas
569.08,569.23,s'
569.23,569.69,avouer
569.69,569.98,","
569.98,570.1,c'
570.1,570.18,est
570.18,570.25,qu'
570.25,570.34,il
570.34,570.91,regrettait
570.91,571.13,cette
571.13,571.54,planète
571.58,571.98,bénie
572.19,572.36,à
572.36,572.84,cause
572.84,572.99,","
572.99,573.55,surtout
573.55,573.95,","
573.95,574.13,des
574.13,574.59,mille
574.59,574.92,quatre
574.92,575.19,cent
575.19,575.75,quarante
575.75,576.1,couchers
576.1,576.19,de
576.19,576.68,soleil
576.68,576.92,par
576.92,577.18,vingt
577.18,577.18,-
577.18,577.58,quatre
577.58,577.77,heures
577.77,577.58,!
