word,onsets,offsets
elle,484.18,484.28
vous,484.28,484.39
ressemble,484.39,485.06
Mais,485.53,485.66
à,485.76,485.8
elle,485.8,486.07
seule,486.07,486.45
elle,486.45,486.68
est,486.68,486.81
plus,486.81,487.06
importante,487.06,487.61
que,487.61,487.79
vous,487.79,487.99
toutes,487.99,488.48
puisque,488.81,489.12
c',489.12,489.25
est,489.25,489.47
elle,489.47,489.75
que,489.75,489.9
j',489.9,490.03
ai,490.03,490.09
arrosée,490.09,490.7
Puisque,491.3,491.59
c',491.59,491.72
est,491.72,491.96
elle,492.02,492.18
que,492.18,492.33
j',492.33,492.45
ai,492.45,492.49
mise,492.49,492.72
sous,492.72,492.98
globe,492.98,493.42
Puisque,494.11,494.39
c',494.39,494.53
est,494.53,494.73
elle,494.73,495.0
que,495.0,495.12
j',495.12,495.23
ai,495.23,495.26
abritée,495.26,495.77
par,495.77,495.94
le,495.94,496.02
paravent,496.02,496.57
Puisque,497.51,497.82
c',497.82,497.85
est,497.85,498.24
elle,498.24,498.43
dont,498.43,498.6
j',498.6,498.7
ai,498.7,498.85
tué,498.85,499.18
les,499.18,499.28
chenilles,499.28,499.85
sauf,500.15,500.46
les,500.46,500.61
deux,500.61,500.81
ou,500.81,500.9
trois,500.9,501.17
pour,501.17,501.32
les,501.32,501.45
papillons,501.45,501.93
Puisque,503.01,503.3
c',503.3,503.34
est,503.34,503.61
elle,503.61,503.91
que,503.91,504.05
j',504.05,504.14
ai,504.14,504.31
écoutée,504.31,504.59
se,504.59,504.78
plaindre,504.78,505.27
ou,505.54,505.67
se,505.67,505.87
vanter,505.87,506.33
ou,506.8,507.01
même,507.01,507.31
quelquefois,507.31,507.82
se,507.82,508.01
taire,508.01,508.47
Puisque,509.26,509.61
c',509.61,509.77
est,509.77,509.86
ma,509.86,510.19
rose,510.19,510.77
Et,512.238473,512.4008759999999
il,512.4008759999999,512.58
revint,512.58,512.87
vers,512.87,512.99
le,513.04,513.16
renard,513.16,513.74
Adieu,514.62,515.07
dit,515.31,515.61
il,515.61,515.97
Adieu,516.66,517.21
dit,517.49,517.75
le,517.75,517.8
renard,517.8,518.35
Voici,518.81,519.31
mon,519.31,519.44
secret,519.44,519.9850389999999
Il,520.421498,520.528075
est,520.528075,520.7
très,520.7,521.0
simple,521.0,521.55
on,522.07,522.21
ne,522.21,522.31
voit,522.31,522.53
bien,522.53,522.85
qu',523.07,523.17
avec,523.23,523.47
le,523.47,523.59
coeur,523.59,524.09
L',524.65,524.82
essentiel,524.82,525.53
est,525.53,525.93
invisible,525.93,526.58
pour,526.58,526.8
les,526.8,527.03
yeux,527.03,527.29
L',528.18,528.35
essentiel,528.35,529.04
est,529.04,529.22
invisible,529.22,529.88
pour,529.88,530.05
les,530.05,530.33
yeux,530.33,530.53
répéta,531.13,531.56
le,531.56,531.68
petit,531.68,531.94
prince,531.94,532.5
afin,532.62,532.94
de,532.94,533.06
se,533.06,533.21
souvenir,533.21,533.93
C',534.8,534.88
est,534.92,535.05
le,535.12,535.15
temps,535.15,535.38
que,535.38,535.53
tu,535.53,535.65
as,535.65,535.8
perdu,535.8,536.19
pour,536.19,536.38
ta,536.38,536.5
rose,536.5,536.98
qui,537.07,537.29
fait,537.29,537.47
ta,537.47,537.61
rose,537.61,538.05
si,538.05,538.42
importante,538.42,539.2
C',540.59,540.7
est,540.7,540.82
le,540.82,541.0
temps,541.0,541.31
que,541.31,541.44
j',541.44,541.53
ai,541.53,541.69
perdu,541.69,542.04
pour,542.04,542.21
ma,542.21,542.37
rose,542.37,542.84
fit,543.48,543.7
le,543.7,543.82
petit,543.82,544.11
prince,544.11,544.7
afin,544.86,545.18
de,545.18,545.25
se,545.25,545.49
souvenir,545.49,546.1
Les,546.95,547.19
hommes,547.19,547.51
ont,547.57,547.67
oublié,547.67,548.08
cette,548.08,548.3
vérité,548.3,548.88
dit,549.13,549.34
le,549.34,549.47
renard,549.47,550.05
Mais,550.43,550.62
tu,550.62,550.78
ne,550.78,550.89
dois,550.89,551.16
pas,551.16,551.34
l',551.34,551.41
oublier,551.41,551.88
Tu,552.39,552.54
deviens,552.54,552.88
responsable,552.88,553.55
pour,553.55,553.75
toujours,553.75,554.3
de,554.3,554.41
ce,554.41,554.6
que,554.6,554.7
tu,554.7,554.89
as,554.89,555.07
apprivoisé,555.07,555.74
Tu,556.19,556.34
es,556.34,556.43
responsable,556.43,557.18
de,557.18,557.31
ta,557.31,557.47
rose,557.47,557.95
Je,559.32,559.46
suis,559.46,559.84
responsable,559.84,560.64
de,560.64,560.76
ma,560.76,560.92
rose,560.92,561.48
répéta,562.23,562.63
le,562.63,562.72
petit,562.72,563.03
prince,563.03,563.62
afin,563.83,564.17
de,564.17,564.28
se,564.28,564.51
souvenir,564.51,565.04
bonjour,568.64,569.01
dit,569.42,569.562765
le,569.562765,569.64
petit,569.64,569.92
prince,569.92,570.44
Bonjour,570.93,571.6
dit,571.88,572.0
l',572.0,572.03
aiguilleur,572.03,572.78
Que,573.54,573.68
fais,573.68,573.84
Tu,573.84,574.03
ici,574.03,574.49
dit,574.85,575.06
le,575.06,575.15
petit,575.15,575.44
prince,575.44,575.98
Je,576.62,576.82
trie,576.82,577.04
les,577.04,577.17
voyageurs,577.17,577.87
par,577.87,578.08
paquets,578.08,578.4
de,578.4,578.51
mille,578.51,578.97
dit,579.34,579.55
l',579.55,579.58
aiguilleur,579.58,580.22
J',580.82,580.94
expédie,580.94,581.41
les,581.41,581.52
trains,581.52,581.85
qui,581.85,581.98
les,581.98,582.17
emportent,582.17,582.75
tantôt,582.83,583.17
vers,583.17,583.32
la,583.32,583.42
droite,583.42,583.81
tantôt,583.99,584.28
vers,584.28,584.45
la,584.45,584.58
gauche,584.58,585.01
Et,586.04,586.12
un,586.3,586.32
rapide,586.32,586.83
illuminé,586.97,587.72
grondant,587.88,588.43
comme,588.53,588.69
le,588.69,588.88
tonnerre,588.88,589.41
fit,589.69,589.88
trembler,589.88,590.52
la,590.52,590.62
cabine,590.62,591.05
d',591.05,591.11
aiguillage,591.11,591.83
Ils,592.9,593.16
sont,593.16,593.24
bien,593.24,593.41
pressés,593.41,593.92
dit,594.22,594.37
le,594.37,594.53
petit,594.53,594.8
prince,594.8,595.33
Que,595.74,595.86
cherchent,595.86,596.35
Ils,596.35,596.62
L',597.5,597.58
homme,597.58,597.81
de,597.81,597.85
la,597.85,597.91
locomotive,597.91,598.85
l',598.85,598.97
ignore,598.97,599.33
lui,599.33,599.51
même,599.51,599.96
dit,600.33,600.56
l',600.56,600.6
aiguilleur,600.6,601.23
Et,601.98,602.09
gronda,602.09,602.67
en,602.76,602.88
sens,602.88,603.28
inverse,603.28,603.8
un,603.84,603.99
second,603.99,604.54
rapide,604.54,605.08
illuminé,605.17,605.9
Ils,606.78,606.95
reviennent,606.95,607.34
déjà,607.34,607.8
demanda,608.15,608.55
le,608.55,608.68
petit,608.68,608.94
prince,608.94,609.45
Ce,610.09,610.28
ne,610.28,610.39
sont,610.39,610.61
pas,610.61,610.73
les,610.73,610.88
mêmes,610.88,611.35
dit,611.6,611.79
l',611.79,611.82
aiguilleur,611.82,612.49
C',612.86,612.98
est,612.98,613.11
un,613.11,613.26
échange,613.26,613.83
Ils,615.05,615.2
n',615.2,615.23
étaient,615.23,615.43
pas,615.43,615.57
contents,615.57,615.99
là,615.99,616.17
où,616.17,616.25
ils,616.25,616.41
étaient,616.41,616.76
On,617.67,617.81
n',617.81,617.84
est,617.84,618.07
jamais,618.07,618.37
content,618.37,618.75
là,618.75,618.92
où,618.92,619.05
l',619.05,619.1
on,619.1,619.27
est,619.27,619.49
dit,619.82,620.03
l',620.03,620.07
aiguilleur,620.07,620.77
Et,621.76,621.86
gronda,621.86,622.31
le,622.31,622.43
tonnerre,622.43,622.85
d',622.85,622.9
un,622.9,623.05
troisième,623.05,623.67
rapide,623.67,624.08
illuminé,624.08,624.62
Ils,625.66,625.85
poursuivent,625.85,626.24
les,626.24,626.39
premiers,626.39,626.67
voyageurs,626.67,627.36
demanda,627.74,628.13
le,628.13,628.23
petit,628.23,628.52
prince,628.52,629.04
Ils,629.78,629.99
ne,630.07,630.09
poursuivent,630.09,630.53
rien,630.53,630.91
du,630.91,631.07
tout,631.07,631.37
dit,631.7,631.85
l',631.85,631.88
aiguilleur,631.88,632.56
Ils,633.46,633.67
dorment,633.67,634.16
là,634.16,634.29
dedans,634.29,634.61
ou,634.82,634.9
bien,634.9,635.16
ils,635.16,635.32
bâillent,635.32,635.72
Les,636.13,636.41
enfants,636.41,636.7
seuls,636.7,637.13
écrasent,637.22,637.66
leur,637.66,637.84
nez,637.84,638.0
contre,638.0,638.26
les,638.26,638.42
vitres,638.42,638.85
Les,640.12,640.29
enfants,640.37,640.7
seuls,640.7,641.01
savent,641.01,641.32
ce,641.36,641.48
qu',641.48,641.55
ils,641.55,641.64
cherchent,641.64,642.16
fit,642.64,642.88
le,642.88,642.97
petit,642.97,643.25
prince,643.25,643.81
Ils,644.61,644.86
perdent,644.86,645.2
du,645.2,645.39
temps,645.39,645.66
pour,645.66,645.88
une,645.88,646.06
poupée,646.06,646.39
de,646.39,646.5
chiffons,646.5,646.990589
et,647.26972,647.376297
elle,647.376297,647.51
devient,647.51,647.87
très,647.91,648.29
importante,648.29,648.97
et,649.47,649.55
si,649.67,649.77
on,649.77,649.91
la,649.91,650.06
leur,650.06,650.24
enlève,650.24,650.71
ils,651.01,651.2
pleurent,651.2,651.75
Ils,652.74,652.83
ont,652.97,653.08
de,653.08,653.16
la,653.16,653.22
chance,653.28,653.79
dit,654.14,654.35
l',654.35,654.39
aiguilleur,654.39,654.94
