word,onsets,offsets
encore,486.03,486.59
tu,487.38,487.55
es,487.55,487.68
injuste,487.68,488.25
petit,488.25,488.5
bonhomme,488.5,489.06
je,489.2,489.31
ne,489.31,489.41
savais,489.41,489.77
rien,489.77,490.1
dessiner,490.1,490.61
que,490.61,490.78
les,490.78,490.9
boas,490.9,491.18
fermés,491.18,491.69
et,491.76,491.83
les,491.83,491.94
boas,491.94,492.25
ouverts,492.25,492.82
oh,493.75,493.81
ça,493.92,494.08
ira,494.08,494.47
dit,494.81,495.11
il,495.11,495.41
les,495.8,496.03
enfants,496.03,496.39
savent,496.39,496.92155199999996
je,498.213779,498.368075
crayonnai,498.368075,498.84
donc,498.84,499.3
une,499.37,499.55
muselière,499.55,500.45
et,501.06,501.12
j',501.12,501.29
eus,501.29,501.32
le,501.32,501.44
coeur,501.44,501.71
serré,501.71,502.18
en,502.18,502.29
la,502.29,502.41
lui,502.41,502.57
donnant,502.57,502.88
tu,503.91,504.09
as,504.09,504.18
des,504.18,504.32
projets,504.32,504.7
que,504.7,504.83
j',504.83,504.95
ignore,504.95,505.48
mais,506.53,506.89
il,506.89,507.03
ne,507.03,507.06
me,507.06,507.09
répondit,507.09,507.65
pas,507.65,507.84
il,508.44,508.62
me,508.62,508.75
dit,508.87,509.09
tu,509.57,509.74
sais,509.74,510.03
ma,510.2,510.34
chute,510.34,510.66
sur,510.66,510.82
la,510.82,510.95
terre,510.95,511.41
c',511.79,511.93
en,511.93,512.02
sera,512.02,512.38
demain,512.38,512.7
l',512.7,512.77
anniversaire,512.77,513.6
puis,514.57,514.95
après,515.2,515.58
un,515.58,515.64
silence,515.64,516.32
il,516.43,516.58
dit,516.58,516.79
encore,516.79,517.34
j',518.21,518.3
étais,518.3,518.55
tombé,518.55,518.92
tout,518.92,519.11
près,519.11,519.34
d',519.34,519.39
ici,519.39,519.83
et,520.76,520.92
il,520.92,521.03
rougit,521.03,521.49
et,522.59,522.95
de,522.95,523.0
nouveau,523.0,523.42
sans,523.58,523.84
comprendre,523.84,524.26
pourquoi,524.32,524.76
j',525.14,525.35
éprouvai,525.35,525.93
un,525.93,526.06
chagrin,526.06,526.63
bizarre,526.63,527.37
cependant,528.37,528.99
une,528.99,529.19
question,529.19,529.65
me,529.65,529.82
vint,529.82,530.04
alors,531.06,531.44
ce,531.44,531.6
n',531.6,531.63
est,531.63,531.74
pas,531.74,531.87
par,531.87,532.06
hasard,532.06,532.48
que,532.48,532.82
le,532.99,533.12
matin,533.12,533.45
où,533.45,533.54
je,533.54,533.7
t',533.7,533.79
ai,533.79,533.86
connu,533.86,534.26
il,534.53,534.67
y,534.67,534.81
a,534.81,534.9
huit,534.9,535.15
jours,535.15,535.47
tu,535.9,536.03
te,536.03,536.15
promenais,536.15,536.6
comme,536.6,536.87
ça,536.87,537.11
tout,537.36,537.52
seul,537.52,537.96
à,538.28,538.4
mille,538.4,538.7
milles,538.7,539.03
de,539.03,539.14
toutes,539.14,539.38
les,539.38,539.54
régions,539.54,539.94
habitées,539.94,540.44
tu,541.03,541.16
retournais,541.16,541.62
vers,541.62,541.76
le,541.76,541.86
point,541.86,542.01
de,542.01,542.12
ta,542.12,542.25
chute,542.25,542.69
le,543.996836,544.1189870000001
petit,544.1189870000001,544.41
prince,544.41,544.81
rougit,544.81,545.22
encore,545.22,545.73
et,546.67,546.74
j',546.74,546.83
ajoutai,546.83,547.41
en,547.55,547.72
hésitant,547.72,548.29
à,548.93,549.06
cause,549.06,549.51
peut,549.51,549.68
être,549.68,550.04
de,550.23,550.33
l',550.33,550.38
anniversaire,550.38,551.15
le,552.12,552.33
petit,552.33,552.6
prince,552.6,552.99
rougit,552.99,553.41
de,553.41,553.52
nouveau,553.52,553.91
il,554.41,554.59
ne,554.59,554.69
répondait,554.69,555.12
jamais,555.12,555.57
aux,555.57,555.63
questions,555.63,556.06
mais,556.55,556.91
quand,556.91,557.16
on,557.16,557.27
rougit,557.27,557.68
ça,557.92,558.1
signifie,558.1,558.59
oui,558.59,558.77
n',558.77,558.85
est,558.85,558.9
ce,558.9,559.01
pas,559.01,559.16
ah,560.8,560.91
lui,561.23,561.61
dis,561.61,561.96
je,561.96,562.07
j',562.29,562.38
ai,562.38,562.56
peur,562.56,563.03
mais,563.95,564.26
il,564.26,564.34
me,564.34,564.41
répondit,564.41,565.03
tu,565.7,565.84
dois,565.84,566.02
maintenant,566.02,566.42
travailler,566.42,567.0
tu,567.29,567.43
dois,567.43,567.61
repartir,567.61,568.15
vers,568.15,568.3
ta,568.3,568.41
machine,568.41,568.94
je,569.45,569.6
t',569.6,569.63
attends,569.63,569.85
ici,569.94,570.41
reviens,570.76,571.16
demain,571.16,571.42
soir,571.42,571.85
mais,573.04,573.37
je,573.37,573.4
n',573.4,573.43
étais,573.43,573.69
pas,573.69,573.82
rassuré,573.86,574.41
je,574.89,575.09
me,575.09,575.15
souvenais,575.15,575.66
du,575.66,575.78
renard,575.78,576.31
on,576.95925,577.107117
risque,577.107117,577.4
de,577.4,577.54
pleurer,577.54,577.93
un,577.93,578.06
peu,578.06,578.26
si,578.26,578.47
l',578.47,578.5
on,578.5,578.6
s',578.6,578.7
est,578.7,578.76
laissé,578.76,579.08
apprivoiser,579.08,579.74
