onsets,offsets,word
392.68,393.0,herbes
393.22,393.29,et
393.29,393.42,de
393.42,393.86,mauvaises
393.86,394.27,graines
394.36,394.46,de
394.46,394.99,mauvaises
394.99,395.32,herbes
395.32,396.03,.
396.03,396.22,mais
396.22,396.34,les
396.34,396.65,graines
396.65,396.91,sont
396.91,397.63,invisibles
397.63,398.06,.
398.06,398.22,elles
398.22,398.66,dorment
398.66,398.79,dans
398.79,398.9,le
398.9,399.34,secret
399.34,399.43,de
399.43,399.56,la
399.56,399.95,terre
400.2,400.73,jusqu'
400.73,400.81,à
400.81,400.96,ce
400.96,401.08,qu'
401.08,401.21,il
401.21,401.52,prenne
401.52,402.33,fantaisie
402.33,402.44,à
402.44,402.51,l'
402.51,402.65,une
402.65,402.78,d'
402.78,403.03,elles
403.03,403.12,de
403.12,403.31,se
403.31,403.83,réveiller
403.83,404.57,.
404.57,405.06,alors
405.06,405.2,elle
405.2,405.29,s'
405.29,405.81,étire
405.81,406.27,","
406.27,406.42,et
406.42,406.74,pousse
406.74,406.77,d'
406.77,407.19,abord
407.19,407.92,timidement
407.92,408.09,vers
408.09,408.18,le
408.18,408.69,soleil
409.06,409.32,une
409.32,410.21,ravissante
410.26,410.62,petite
410.62,411.17,brindille
411.25,412.23,inoffensive
412.23,413.04,.
413.04,413.22,s'
413.22,413.36,il
413.36,413.56,s'
413.63,413.73,agit
413.73,413.76,d'
413.76,414.05,une
414.05,414.55,brindille
414.55,414.68,de
414.68,415.12,radis
415.32,415.45,ou
415.45,415.59,de
415.59,416.11,rosier
416.11,416.4,","
416.4,416.56,on
416.56,416.68,peut
416.68,416.79,la
416.79,417.17,laisser
417.17,417.49,pousser
417.49,417.71,comme
417.71,417.81,elle
417.81,418.1,veut
418.1,418.85,.
418.85,419.09,mais
419.15,419.17,s'
419.17,419.38,il
419.45,419.49,s'
419.49,419.78,agit
419.78,419.83,d'
419.83,419.97,une
419.97,420.35,mauvaise
420.35,420.79,plante
420.79,421.08,","
421.08,421.23,il
421.23,421.45,faut
421.45,421.83,arracher
421.83,421.97,la
421.97,422.36,plante
422.36,422.9,aussitôt
422.9,423.27,","
423.27,423.51,dès
423.51,423.6,qu'
423.6,423.74,on
423.74,423.8,a
423.8,424.01,su
424.01,424.12,la
424.12,424.83,reconnaître
424.83,425.74,.
425.74,426.18,or
426.27,426.4,il
426.4,426.57,y
426.57,426.79,avait
426.79,426.93,des
426.93,427.39,graines
427.39,428.03,terribles
428.03,428.21,sur
428.21,428.31,la
428.31,428.69,planète
428.69,428.77,du
428.77,429.06,petit
429.06,429.57,prince
429.57,430.36,...
430.36,430.5,c'
430.5,430.75,étaient
430.79,430.93,les
430.93,431.51,graines
431.51,431.67,de
431.67,432.3,baobabs
432.3,433.39,.
433.39,433.53,le
433.53,433.98,sol
433.98,434.02,de
434.06,434.16,la
434.16,434.7,planète
434.7,434.88,en
434.88,435.32,était
435.32,436.14,infesté
436.14,436.93,.
436.93,437.33,or
437.33,437.5,un
437.5,438.07,baobab
438.07,438.48,","
438.48,438.73,si
438.73,438.77,l'
438.77,438.86,on
438.86,438.98,s'
438.98,439.06,y
439.06,439.3,prend
439.3,439.63,trop
439.63,440.05,tard
440.05,440.36,","
440.36,440.43,on
440.43,440.66,ne
440.66,440.87,peut
440.87,441.56,jamais
441.56,441.84,plus
441.84,441.95,s'
441.95,442.03,en
442.03,442.75,débarrasser
442.75,443.22,.
443.22,443.37,il
443.37,443.99,encombre
444.09,444.43,toute
444.43,444.57,la
444.57,445.18,planète
445.18,445.78,.
445.78,446.02,il
446.02,446.14,la
446.14,446.68,perfore
446.68,446.74,de
446.74,446.95,ses
446.95,447.56,racines
447.56,448.54,.
448.54,448.62,et
448.7,448.82,si
448.82,448.93,la
448.93,449.27,planète
449.27,449.36,est
449.36,449.57,trop
449.57,450.1,petite
450.1,450.47,","
450.47,450.55,et
450.55,450.81,si
450.81,450.92,les
450.92,451.48,baobabs
451.48,451.76,sont
451.76,452.08,trop
452.08,452.59,nombreux
452.59,452.8,","
452.8,453.1,ils
453.1,453.19,la
453.19,453.64,font
453.64,454.47,éclater
454.47,455.52,.
455.52,455.52,""""
455.52,455.68,c'
455.68,455.84,est
455.84,455.97,une
455.97,456.37,question
456.37,456.54,de
456.54,457.27,discipline
457.27,457.58,","
457.58,457.75,me
457.75,458.04,disait
458.04,458.21,plus
458.21,458.48,tard
458.48,458.57,le
458.57,458.87,petit
458.87,459.38,prince
459.38,460.15,.
460.15,460.37,quand
460.37,460.49,on
460.49,460.56,a
460.56,460.96,terminé
460.96,461.17,sa
461.17,461.51,toilette
461.51,461.63,du
461.63,462.06,matin
462.06,462.41,","
462.41,462.55,il
462.55,462.69,faut
462.69,462.96,faire
462.96,463.67,soigneusement
463.67,463.81,la
463.81,464.29,toilette
464.29,464.41,de
464.41,464.53,la
464.53,465.11,planète
465.11,465.66,.
465.66,465.84,il
465.84,465.96,faut
465.96,466.1,s'
466.1,466.64,astreindre
466.64,467.51,régulièrement
467.58,467.8,à
467.8,468.18,arracher
468.18,468.32,les
468.32,468.96,baobabs
469.32,469.59,dès
469.59,469.68,qu'
469.68,469.75,on
469.75,469.86,les
469.86,470.39,distingue
470.39,470.45,d'
470.45,470.71,avec
470.71,470.83,les
470.83,471.33,rosiers
471.54,471.94,auxquels
471.94,472.01,ils
472.01,472.57,ressemblent
472.57,472.96,beaucoup
472.96,473.21,quand
473.21,473.32,ils
473.32,473.48,sont
473.48,473.68,très
473.68,474.06,jeunes
474.06,474.63,.
474.63,474.74,c'
474.74,474.89,est
474.89,474.97,un
474.97,475.36,travail
475.36,475.68,très
475.68,476.09,ennuyeux
476.09,476.44,","
476.44,476.6,mais
476.6,476.76,très
476.76,477.28,facile
477.28,478.74,.
478.74,478.74,""""
478.74,478.81,et
478.81,479.0,un
479.0,479.39,jour
479.45,479.62,il
479.62,479.74,me
479.74,480.29,conseilla
480.29,480.44,de
480.44,480.49,m'
480.49,481.03,appliquer
481.03,481.09,à
481.09,481.69,réussir
481.69,481.8,un
481.8,482.08,beau
482.08,482.48,dessin
482.48,482.95,","
482.95,483.18,pour
483.18,483.47,bien
483.47,483.67,faire
483.67,483.93,entrer
483.93,484.14,ça
484.14,484.26,dans
484.26,484.42,la
484.42,484.71,tête
484.71,484.95,des
484.95,485.22,enfants
485.22,485.3,de
485.3,485.52,chez
485.52,485.8,moi
485.8,486.82,.
486.82,486.82,""""
486.82,486.96,s'
486.96,487.08,ils
487.08,487.44,voyagent
487.44,487.54,un
487.54,487.96,jour
487.96,488.14,","
488.14,488.25,me
488.25,488.72,disait
488.72,488.72,-
488.72,489.0,il
489.0,489.38,","
489.38,489.62,ça
489.62,489.91,pourra
489.91,490.08,leur
490.08,490.71,servir
490.71,491.29,.
491.29,491.46,il
491.46,491.58,est
491.58,492.21,quelquefois
492.21,492.52,sans
492.52,493.17,inconvénient
493.17,493.32,de
493.32,493.69,remettre
493.69,493.77,à
493.77,493.95,plus
493.95,494.17,tard
494.17,494.33,son
494.33,494.95,travail
494.95,495.51,.
495.51,495.69,mais
495.69,495.69,","
495.69,495.83,s'
495.83,495.99,il
495.99,496.1,s'
496.1,496.37,agit
496.37,496.54,des
496.54,497.12,baobabs
497.12,497.12,","
497.12,497.36,c'
497.36,497.42,est
497.67,498.37,toujours
498.37,498.61,une
498.72,499.57,catastrophe
499.57,500.12,.
500.12,500.23,j'
500.23,500.34,ai
500.34,500.68,connu
500.68,500.8,une
500.8,501.38,planète
501.38,501.49,","
501.49,501.89,habitée
501.89,502.08,par
502.08,502.21,un
502.21,502.81,paresseux
502.81,503.34,.
503.34,503.52,il
503.52,503.73,avait
503.73,504.26,négligé
504.26,504.73,trois
504.73,505.32,arbustes
505.32,506.38,...
506.38,506.38,""""
506.38,506.6,et
506.6,506.68,","
506.68,506.9,sur
506.9,506.96,les
507.07,507.68,indications
507.68,507.82,du
507.82,508.12,petit
508.12,508.67,prince
508.67,508.99,","
508.99,509.14,j'
509.14,509.23,ai
509.23,509.86,dessiné
509.91,510.2,cette
510.24,510.68,planète
510.68,510.68,-
510.68,510.92,là
510.92,512.07,.
512.07,512.17,je
512.17,512.2,n'
512.2,512.4,aime
512.45,512.71,guère
512.71,513.06,prendre
513.06,513.2,le
513.2,513.39,ton
513.39,513.44,d'
513.44,513.52,un
513.52,514.19,moraliste
514.19,514.76,.
514.76,514.99,mais
514.99,515.03,le
515.03,515.5,danger
515.5,515.67,des
515.67,516.1,baobabs
516.1,516.2,est
516.2,516.49,si
516.49,516.7,peu
516.7,517.13,connu
517.13,517.46,","
517.46,517.55,et
517.55,517.7,les
517.7,518.16,risques
518.16,518.55,courus
518.55,518.72,par
518.72,519.09,celui
519.09,519.23,qui
519.23,519.35,s'
519.35,519.88,égarerait
519.88,520.1,dans
520.1,520.23,un
520.23,520.92,astéroïde
520.92,521.14,sont
521.14,521.4,si
521.4,522.39,considérables
522.39,522.9,","
522.9,523.18,que
523.18,523.51,","
523.51,523.72,pour
523.72,523.83,une
523.83,524.17,fois
524.17,524.46,","
524.46,524.65,je
524.65,524.94,fais
524.94,525.42,exception
525.42,525.48,à
525.48,525.61,ma
525.61,526.21,réserve
526.21,526.72,.
526.72,526.96,je
526.96,527.23,dis
527.23,527.7,:
527.7,527.7,""""
527.7,528.22,enfants
528.22,528.72,!
528.72,528.9,faites
529.0,529.52,attention
529.52,529.62,aux
529.62,530.29,baobabs
530.29,531.44,!
531.44,531.44,""""
531.44,531.56,c'
531.56,531.67,est
531.67,531.85,pour
531.85,532.39,avertir
532.39,532.63,mes
532.63,532.92,amis
532.92,532.98,d'
532.98,533.1,un
533.1,533.53,danger
533.53,533.61,qu'
533.61,533.69,ils
533.69,534.07,frôlaient
534.07,534.38,depuis
534.38,534.87,longtemps
534.87,535.2,","
535.2,535.42,comme
535.42,535.53,moi
535.53,535.53,-
535.53,535.91,même
535.91,536.21,","
536.21,536.49,sans
536.49,536.62,le
536.62,537.21,connaître
537.21,537.57,","
537.57,537.72,que
537.72,537.82,j'
537.82,538.03,ai
538.14,538.37,tant
538.37,538.93,travaillé
538.93,539.1,ce
539.1,539.47,dessin
539.47,539.47,-
539.47,539.63,là
539.63,540.4,.
540.4,540.57,la
540.57,540.98,leçon
540.98,541.11,que
541.11,541.27,je
541.27,541.67,donnais
541.78,541.94,en
541.94,542.26,valait
542.26,542.38,la
542.38,542.84,peine
542.84,543.56,.
543.56,543.73,vous
543.73,543.87,vous
543.87,544.42,demanderez
544.42,544.62,peut
544.62,544.62,-
544.62,545.0,être
545.0,545.32,:
545.32,545.63,pourquoi
545.63,545.71,n'
545.71,545.81,y
545.81,545.87,a
545.87,545.87,-
545.87,545.99,t
545.99,545.99,-
545.99,546.12,il
546.12,546.35,pas
546.35,546.46,","
546.46,546.64,dans
546.64,546.77,ce
546.77,547.23,livre
547.23,547.51,","
547.51,547.7,d'
547.7,547.97,autres
547.97,548.36,dessins
548.43,548.7,aussi
548.7,549.46,grandioses
549.46,549.58,que
549.58,549.71,le
549.71,550.1,dessin
550.1,550.23,des
550.23,550.81,baobabs
550.81,551.72,?
551.72,551.85,la
551.85,552.3,réponse
552.3,552.36,est
552.36,552.55,bien
552.55,553.07,simple
553.07,553.66,:
553.66,553.71,j'
553.71,553.98,ai
553.98,554.44,essayé
554.66,554.79,mais
554.79,554.9,je
554.9,554.99,n'
554.99,555.06,ai
555.06,555.22,pas
555.22,555.38,pu
555.38,556.06,réussir
556.06,556.93,.
556.93,557.13,quand
557.13,557.18,j'
557.18,557.33,ai
557.33,557.86,dessiné
557.86,557.99,les
557.99,558.61,baobabs
559.0,559.14,j'
559.14,559.39,ai
559.39,559.63,été
559.69,560.18,animé
560.18,560.34,par
560.34,560.45,le
560.45,561.08,sentiment
561.08,561.22,de
561.22,561.25,l'
561.25,561.92,urgence
561.92,565.17,.
565.17,565.468391,ah
565.468391,565.51,!
565.51,565.79,petit
565.88,566.25,prince
566.25,566.71,","
566.71,566.75,j'
566.81,566.84,ai
566.9,567.32,compris
567.32,567.69,","
567.69,567.8,peu
567.86,567.92,à
568.0,568.24,peu
568.24,568.55,","
568.55,568.99,ainsi
568.99,569.49,","
569.49,569.55,ta
569.63,569.96,petite
570.07,570.23,vie
570.23,571.1,mélancolique
571.1,571.87,.
571.87,572.02,tu
572.02,572.08,n'
572.08,572.52,avais
572.52,572.55,eu
572.55,573.15,longtemps
573.15,573.3,pour
573.3,574.04,distraction
574.17,574.36,que
574.36,574.52,la
574.52,575.0,douceur
575.0,575.13,des
575.13,575.44,couchers
575.44,575.55,de
575.55,576.18,soleil
576.18,576.83,.
576.83,577.0,j'
577.0,577.11,ai
577.11,577.43,appris
577.43,577.6,ce
577.6,577.99,détail
577.99,578.42,nouveau
578.42,578.69,","
578.69,578.78,le
578.78,579.32,quatrième
579.32,579.62,jour
579.62,579.66,au
579.66,580.11,matin
580.11,580.45,","
580.45,580.61,quand
580.66,580.74,tu
580.74,580.83,m'
580.83,580.93,as
580.93,581.22,dit
581.22,581.96,:
581.96,581.96,""""
581.96,582.11,j'
582.11,582.23,aime
582.23,582.43,bien
582.43,582.54,les
582.54,582.88,couchers
582.88,582.99,de
582.99,583.53,soleil
583.53,583.91,.
583.91,584.15,allons
584.15,584.31,voir
584.31,584.42,un
584.42,584.72,coucher
584.72,584.81,de
584.81,585.34,soleil
585.34,586.28,...
586.28,586.28,-
586.28,586.55,mais
586.55,586.61,il
586.61,586.84,faut
586.84,587.33,attendre
587.33,588.08,...
588.08,588.08,-
588.08,588.53,attendre
588.53,588.79,quoi
588.79,589.55,?
589.55,589.55,-
589.55,589.96,attendre
589.96,590.05,que
590.05,590.14,le
590.14,590.48,soleil
590.48,590.63,se
590.63,591.11,couche
591.11,592.04,.
592.04,592.04,""""
592.04,592.22,tu
592.22,592.49,as
592.49,592.52,eu
592.52,592.55,l'
592.68,592.8,air
592.8,593.13,très
593.13,593.61,surpris
593.61,593.66,d'
593.66,594.12,abord
594.12,594.52,","
594.52,594.61,et
594.61,594.83,puis
594.83,595.01,tu
595.01,595.11,as
595.11,595.32,ri
595.32,595.43,de
595.43,595.65,toi
595.65,595.65,-
595.65,596.01,même
596.01,596.72,.
596.72,596.79,et
596.79,596.92,tu
596.92,597.0,m'
597.0,597.06,as
597.06,597.36,dit
597.36,597.73,:
597.73,597.73,""""
597.73,597.93,je
597.93,598.06,me
598.06,598.3,crois
598.3,598.61,toujours
598.61,598.83,chez
598.83,599.04,moi
599.04,600.11,!
600.11,600.11,""""
600.11,600.25,en
600.31,600.64,effet
600.64,601.03,.
601.03,601.28,quand
601.28,601.42,il
601.42,601.53,est
601.53,601.92,midi
601.92,601.99,aux
601.99,602.38,états
602.38,602.38,-
602.38,602.67,unis
602.67,603.09,","
603.09,603.19,le
603.19,603.75,soleil
603.75,603.75,","
603.75,603.98,tout
603.98,604.09,le
604.09,604.36,monde
604.36,604.47,le
604.47,604.78,sait
604.78,605.07,","
605.07,605.29,se
605.29,605.57,couche
605.57,605.74,sur
605.74,605.87,la
605.87,606.45,france
606.45,607.06,.
607.06,607.22,il
607.22,607.73,suffirait
607.73,607.87,de
607.87,608.3,pouvoir
608.3,608.62,aller
608.62,608.72,en
608.72,609.22,france
609.22,609.46,en
609.52,609.7,une
609.7,610.19,minute
610.33,610.52,pour
610.52,611.04,assister
611.04,611.14,au
611.14,611.41,coucher
611.41,611.48,du
611.48,612.05,soleil
612.05,612.74,.
612.74,613.55,malheureusement
613.76,613.97,la
613.97,614.39,france
614.39,614.59,est
614.59,615.01,bien
615.01,615.23,trop
615.29,615.86,éloignée
615.86,616.72,.
616.72,617.06,mais
617.06,617.27,","
617.27,617.54,sur
617.54,617.74,ta
617.86,617.99,si
617.99,618.34,petite
618.34,618.96,planète
618.96,619.1,","
619.1,619.28,il
619.28,619.44,te
619.44,620.01,suffisait
620.01,620.16,de
620.16,620.54,tirer
620.54,620.7,ta
620.7,621.07,chaise
621.07,621.2,de
621.2,621.73,quelques
621.73,621.91,pas
621.91,622.78,.
622.78,622.88,et
622.88,623.03,tu
623.03,623.62,regardais
623.62,623.65,le
623.65,624.36,crépuscule
624.36,624.78,chaque
624.78,625.06,fois
625.06,625.2,que
625.2,625.34,tu
625.34,625.46,le
625.46,625.99,désirais
625.99,627.03,...
627.03,627.03,""""
627.03,627.21,un
627.21,627.59,jour
627.59,627.59,","
627.59,627.68,j'
627.68,627.78,ai
627.78,627.9,vu
627.9,627.99,le
627.99,628.39,soleil
628.39,628.56,se
628.56,628.98,coucher
628.98,629.52,quarante
629.52,629.52,-
629.52,629.84,quatre
629.84,630.15,fois
630.15,631.14,!
631.14,631.14,""""
631.14,631.19,et
631.19,631.37,un
631.37,631.5,peu
631.5,631.66,plus
631.66,631.98,tard
631.98,632.16,tu
632.16,632.68,ajoutais
632.68,633.57,:
633.57,633.57,""""
633.57,633.7,tu
633.7,634.14,sais
634.14,634.14,...
634.14,634.47,quand
634.47,634.55,on
634.55,634.65,est
634.65,635.0,tellement
635.0,635.54,triste
635.73,635.97,on
635.97,636.2,aime
636.2,636.32,les
636.32,636.64,couchers
636.64,636.74,de
636.74,637.31,soleil
637.31,638.35,...
638.35,638.35,-
638.35,638.5,le
638.54,638.82,jour
638.82,638.94,des
638.94,639.26,quarante
639.26,639.26,-
639.26,639.54,quatre
639.54,639.82,fois
639.82,639.82,","
639.82,639.97,tu
639.97,640.14,étais
640.14,640.41,donc
640.41,640.8,tellement
640.8,641.34,triste
641.34,642.1,?
642.1,642.1,""""
642.1,642.301167,mais
642.301167,642.45,le
642.45,642.7,petit
642.7,643.13,prince
643.13,643.23,ne
643.23,643.75,répondit
643.75,643.9,pas
643.9,643.75,.
