word,onsets,offsets
un,461.56,461.73
peu,461.73,462.0
mais,462.61,462.88
il,462.88,462.94
fit,462.94,463.13
encore,463.13,463.53
un,463.59,463.77
effort,463.77,464.25
ce,465.09,465.42
sera,465.42,465.52
gentil,465.61,466.01
tu,466.01,466.15
sais,466.15,466.43
moi,467.09,467.26
aussi,467.26,467.59
je,467.59,467.71
regarderai,467.71,468.24
les,468.24,468.43
étoiles,468.43,468.9
toutes,469.6,469.84
les,469.84,470.14
étoiles,470.14,470.47
seront,470.47,470.73
des,470.73,470.93
puits,470.93,471.32
avec,471.38,471.7
une,471.7,471.89
poulie,471.89,472.22
rouillée,472.22,472.7
toutes,473.4,473.72
les,473.72,473.99
étoiles,473.99,474.37
me,474.37,474.47
verseront,474.47,474.97
à,474.97,475.09
boire,475.09,475.5
moi,477.12,477.44
je,477.952566,478.102995
me,478.102995,478.29103200000003
taisais,478.29103200000003,478.73
ce,479.73,480.12
sera,480.12,480.25
tellement,480.53,481.02
amusant,481.02,481.53
tu,482.02,482.19
auras,482.19,482.46
cinq,482.46,482.83
cents,482.83,483.17
millions,483.17,483.53
de,483.53,483.68
grelots,483.68,484.09
j',484.39,484.52
aurai,484.52,484.68
cinq,484.68,484.99
cents,484.99,485.2
millions,485.2,485.51
de,485.51,485.6
fontaines,485.6,486.26
et,487.43,487.61
il,487.61,487.67
se,487.67,487.89
tut,487.89,488.13
aussi,488.13,488.56
parce,488.84,489.08
qu',489.08,489.16
il,489.16,489.29
pleurait,489.29,489.72
c',491.053763,491.20956399999994
est,491.20956399999994,491.38
là,491.42,491.51
laisse,492.01,492.3
moi,492.3,492.43
faire,492.43,492.52
un,492.52,492.78
pas,492.78,492.93
tout,492.93,493.08
seul,493.08,493.53
et,494.68,494.84
il,494.84,494.92
s',494.92,494.98
assit,494.98,495.33
parce,495.33,495.59
qu',495.59,495.64
il,495.64,495.74
avait,495.74,495.99
peur,495.99,496.33
il,497.45,497.64
dit,497.74,497.8
encore,497.8,498.36
tu,499.05,499.31
sais,499.31,499.56
ma,499.99,500.15
fleur,500.15,500.67
j',500.67,500.75
en,500.75,500.82
suis,500.82,501.02
responsable,501.02,501.81
et,502.32728499999996,502.440107
elle,502.440107,502.58
est,502.58,502.74
tellement,502.79,503.23
faible,503.23,503.79
et,504.28824000000003,504.379572
elle,504.379572,504.51
est,504.51,504.59
tellement,504.59,504.92
naïve,504.92,505.551804
elle,505.99772,506.14814900000005
a,506.14814900000005,506.27
quatre,506.27,506.71
épines,506.71,507.06
de,507.06,507.12
rien,507.12,507.46
du,507.46,507.65
tout,507.65,507.86
pour,507.86,507.99
la,507.99,508.12
protéger,508.12,508.61
contre,508.61,508.91
le,508.91,509.01
monde,509.01,509.41
moi,510.57,510.85
je,510.85,511.02
m',511.02,511.07
assis,511.07,511.42
parce,511.42,511.63
que,511.63,511.69
je,511.69,511.8
ne,511.8,511.94
pouvais,511.94,512.27
plus,512.27,512.66
me,512.66,512.76
tenir,512.76,513.13
debout,513.13,513.52
il,514.22,514.43
dit,514.43,514.73
voilà,515.71,516.17
c',516.69,516.85
est,516.85,516.95
tout,516.95,517.17
il,518.42,518.48
hésita,518.48,519.06
encore,519.06,519.36
un,519.36,519.52
peu,519.52,519.75
puis,520.09,520.48
il,520.48,520.51
se,520.51,520.68
releva,520.68,521.19
il,521.89,522.05
fit,522.12,522.35
un,522.35,522.49
pas,522.49,522.8
moi,523.73,524.04
je,524.04,524.15
ne,524.2,524.33
pouvais,524.33,524.67
pas,524.67,524.97
bouger,524.97,525.44
il,526.51,526.7
n',526.7,526.74
y,526.74,526.97
eut,526.97,527.03
rien,527.03,527.46
qu',527.46,527.54
un,527.54,527.7
éclair,527.7,528.06
jaune,528.06,528.37
près,528.37,528.61
de,528.61,528.71
sa,528.71,528.89
cheville,528.89,529.48
il,530.02,530.25
demeura,530.25,530.89
un,530.89,531.08
instant,531.08,531.59
immobile,531.7,532.51
il,533.24,533.41
ne,533.41,533.53
cria,533.53,533.94
pas,533.94,534.16
il,535.04,535.25
tomba,535.25,535.72
doucement,535.72,536.56
comme,536.72,536.98
tombe,536.98,537.29
un,537.29,537.48
arbre,537.48,537.97
ça,538.88,539.08
ne,539.08,539.14
fit,539.27,539.44
même,539.52,539.74
pas,539.74,539.9
de,539.9,540.02
bruit,540.02,540.33
à,540.9,541.03
cause,541.03,541.25
du,541.25,541.41
sable,541.41,541.89
et,545.37,545.44
maintenant,545.62,545.92
bien,546.01,546.23
sûr,546.23,546.81
ça,547.04,547.33
fait,547.33,547.62
six,547.62,548.16
ans,548.16,548.34
déjà,548.34,548.72
je,549.52,549.66
n',549.72,549.76
ai,549.76,549.86
jamais,549.86,550.32
encore,550.32,550.81
raconté,550.81,551.17
cette,551.17,551.44
histoire,551.44,551.97
les,552.88,553.02
camarades,553.02,553.52
qui,553.52,553.72
m',553.72,553.78
ont,553.78,553.86
revu,553.86,554.28
ont,554.38,554.51
été,554.51,554.76
bien,554.76,555.05
contents,555.05,555.41
de,555.41,555.52
me,555.52,555.65
revoir,555.65,556.02
vivant,556.02,556.37
j',557.05,557.21
étais,557.21,557.43
triste,557.43,557.96
mais,558.16,558.3
je,558.3,558.44
leur,558.44,558.6
disais,558.6,559.07
c',559.58,559.7
est,559.7,559.75
la,559.75,559.84
fatigue,559.84,560.36
maintenant,561.79,562.37
je,562.37,562.52
me,562.52,562.56
suis,562.56,562.84
un,562.84,562.97
peu,562.97,563.09
consolé,563.09,563.67
c',564.08,564.21
est,564.21,564.36
à,564.36,564.41
dire,564.41,564.91
pas,565.12,565.32
tout,565.32,565.56
à,565.56,565.63
fait,565.63,565.89
mais,566.64,566.88
je,566.88,566.91
sais,566.91,567.17
bien,567.17,567.51
qu',567.55,567.61
il,567.61,567.67
est,567.67,567.76
revenu,567.76,568.19
à,568.19,568.28
sa,568.28,568.44
planète,568.44,569.02
car,569.18,569.65
au,569.65,569.8
lever,569.8,570.18
du,570.18,570.31
jour,570.31,570.75
je,570.97,571.1
n',571.1,571.19
ai,571.19,571.32
pas,571.32,571.52
retrouvé,571.52,571.95
son,571.95,572.18
corps,572.18,572.62
ce,573.44,573.66
n',573.66,573.71
était,573.71,573.95
pas,573.95,574.16
un,574.16,574.27
corps,574.27,574.51
tellement,574.51,574.83
lourd,574.83,575.18
et,576.080024,576.219708
j',576.219708,576.370138
aime,576.370138,576.51
la,576.51,576.69
nuit,576.8,577.07
écouter,577.13,577.48
les,577.48,577.67
étoiles,577.67,578.19
c',578.76,578.9
est,578.9,578.97
comme,578.97,579.3
cinq,579.3,579.65
cents,579.65,579.9
millions,579.9,580.26
de,580.26,580.38
grelots,580.38,580.83
mais,582.11,582.34
voilà,582.34,582.61
qu',582.61,582.69
il,582.69,582.81
se,582.81,582.97
passe,582.97,583.23
quelque,583.23,583.52
chose,583.52,583.88
d',583.88,583.96
extraordinaire,583.96,585.05
la,586.04,586.2
muselière,586.27,586.9
que,586.9,587.04
j',587.04,587.15
ai,587.15,587.21
dessinée,587.21,587.71
pour,587.71,587.84
le,587.84,587.95
petit,587.95,588.21
prince,588.21,588.72
j',588.95,589.11
ai,589.11,589.19
oublié,589.19,589.62
d',589.62,589.65
y,589.69,589.76
ajouter,589.76,590.16
la,590.16,590.31
courroie,590.31,590.67
de,590.67,590.77
cuir,590.77,591.26
il,591.99,592.13
n',592.13,592.2
aura,592.2,592.39
jamais,592.39,592.78
pu,592.78,592.92
l',592.92,592.98
attacher,592.98,593.37
au,593.37,593.45
mouton,593.45,593.86
alors,594.61,594.98
je,594.98,595.08
me,595.16,595.23
demande,595.23,595.74
que,596.31,596.45
s',596.45,596.57
est,596.57,596.79
il,596.79,596.87
passé,596.87,597.2
sur,597.2,597.36
sa,597.36,597.52
planète,597.52,598.01
peut,598.42,598.6
être,598.6,598.85
bien,598.85,599.11
que,599.11,599.33
le,599.33,599.37
mouton,599.37,599.69
a,599.69,599.76
mangé,599.76,600.03
la,600.03,600.17
fleur,600.17,600.53
tantôt,601.63,602.02
je,602.02,602.19
me,602.19,602.3
dis,602.3,602.62
sûrement,603.11,603.6
non,603.6,603.91
le,604.36,604.57
petit,604.57,604.82
prince,604.82,605.14
enferme,605.14,605.47
sa,605.47,605.61
fleur,605.61,605.91
toutes,605.91,606.08
les,606.08,606.21
nuits,606.21,606.45
sous,606.45,606.58
son,606.58,606.75
globe,606.75,607.02
de,607.02,607.17
verre,607.17,607.61
et,608.1,608.2
il,608.2,608.26
surveille,608.26,608.62
bien,608.62,608.87
son,608.87,609.04
mouton,609.04,609.41
alors,610.6,610.84
je,611.02,611.11
suis,611.11,611.48
heureux,611.48,611.84
et,612.46,612.61
toutes,612.66,612.98
les,612.98,613.27
étoiles,613.27,613.58
rient,613.58,613.87
doucement,613.87,614.51
tantôt,615.49,615.96
je,615.96,616.14
me,616.14,616.26
dis,616.26,616.57
on,617.2,617.33
est,617.33,617.51
distrait,617.51,618.05
une,618.05,618.16
fois,618.16,618.31
ou,618.31,618.43
l',618.43,618.49
autre,618.49,618.71
et,618.79,618.82
ça,618.82,618.99
suffit,618.99,619.41
il,619.95,620.16
a,620.16,620.24
oublié,620.24,620.79
un,620.83,621.03
soir,621.03,621.43
le,621.43,621.55
globe,621.55,621.84
de,621.84,622.02
verre,622.02,622.37
ou,622.54,622.63
bien,622.63,622.88
le,622.88,622.96
mouton,622.96,623.36
est,623.36,623.43
sorti,623.43,623.82
sans,623.82,624.01
bruit,624.01,624.32
pendant,624.32,624.58
la,624.58,624.73
nuit,624.73,624.94
alors,625.84,626.31
les,626.31,626.46
grelots,626.46,626.91
se,626.91,627.08
changent,627.08,627.51
tous,627.51,627.92
en,627.92,628.09
larmes,628.09,628.65
c',629.66,629.81
est,629.81,629.94
là,629.94,630.01
un,630.01,630.14
bien,630.3,630.64
grand,630.64,630.89
mystère,630.89,631.63
pour,632.5131389999999,632.75
vous,632.8,633.12
qui,633.36,633.58
aimez,633.58,633.95
aussi,633.95,634.29
le,634.29,634.41
petit,634.41,634.7
prince,634.7,635.24
comme,635.4,635.79
pour,635.79,636.02
moi,636.02,636.19
rien,636.88,637.19
de,637.19,637.22
l',637.22,637.25
univers,637.25,637.85
n',637.85,637.91
est,637.91,637.98
semblable,637.98,638.63
si,638.63,638.87
quelque,638.87,639.31
part,639.31,639.72
on,639.93,640.12
ne,640.12,640.22
sait,640.22,640.51
où,640.51,640.72
un,641.08,641.32
mouton,641.32,641.75
que,641.75,641.94
nous,641.94,642.05
ne,642.1,642.24
connaissons,642.24,642.78
pas,642.78,643.13
a,643.25,643.44
oui,643.72,644.02
ou,644.02,644.15
non,644.15,644.37
mangé,644.65,645.23
une,645.23,645.49
rose,645.49,646.04
regardez,647.06,647.6
le,647.6,647.63
ciel,647.63,648.19
demandez,648.66,649.17
vous,649.17,649.44
le,650.14,650.4
mouton,650.45,650.87
oui,651.02,651.29
ou,651.29,651.4
non,651.4,651.7
a,651.96,652.12
t,652.12,652.33
il,652.33,652.44
mangé,652.44,652.75
la,652.75,652.89
fleur,652.89,653.43
et,654.57,654.67
vous,654.67,654.75
verrez,654.75,655.32
comme,655.32,655.62
tout,655.76,655.97
change,655.97,656.6
et,658.38,658.59
aucune,658.59,659.05
grande,659.05,659.32
personne,659.32,659.93
ne,659.93,660.0
comprendra,660.0,660.57
jamais,660.57,661.15
que,661.3,661.4
ça,661.4,661.633556
a,661.633556,661.78
tellement,661.88,662.37
d',662.37,662.42
importance,662.42,663.16
