word,onsets,offsets
de,464.29,464.41
la,464.41,464.53
planète,464.53,465.11
il,465.66,465.84
faut,465.84,465.96
s',465.96,466.1
astreindre,466.1,466.64
régulièrement,466.64,467.51
à,467.58,467.8
arracher,467.8,468.18
les,468.18,468.32
baobabs,468.32,468.96
dès,469.32,469.59
qu',469.59,469.68
on,469.68,469.75
les,469.75,469.86
distingue,469.86,470.39
d',470.39,470.45
avec,470.45,470.71
les,470.71,470.83
rosiers,470.83,471.33
auxquels,471.54,471.94
ils,471.94,472.01
ressemblent,472.01,472.57
beaucoup,472.57,472.96
quand,472.96,473.21
ils,473.21,473.32
sont,473.32,473.48
très,473.48,473.68
jeunes,473.68,474.06
c',474.63,474.74
est,474.74,474.89
un,474.89,474.97
travail,474.97,475.36
très,475.36,475.68
ennuyeux,475.68,476.09
mais,476.44,476.6
très,476.6,476.76
facile,476.76,477.28
et,478.74,478.81
un,478.81,479.0
jour,479.0,479.39
il,479.45,479.62
me,479.62,479.74
conseilla,479.74,480.29
de,480.29,480.44
m',480.44,480.49
appliquer,480.49,481.03
à,481.03,481.09
réussir,481.09,481.69
un,481.69,481.8
beau,481.8,482.08
dessin,482.08,482.48
pour,482.95,483.18
bien,483.18,483.47
faire,483.47,483.67
entrer,483.67,483.93
ça,483.93,484.14
dans,484.14,484.26
la,484.26,484.42
tête,484.42,484.71
des,484.71,484.95
enfants,484.95,485.22
de,485.22,485.3
chez,485.3,485.52
moi,485.52,485.8
s',486.82,486.96
ils,486.96,487.08
voyagent,487.08,487.44
un,487.44,487.54
jour,487.54,487.96
me,488.14,488.25
disait,488.25,488.72
il,488.72,489.0
ça,489.38,489.62
pourra,489.62,489.91
leur,489.91,490.08
servir,490.08,490.71
il,491.29,491.46
est,491.46,491.58
quelquefois,491.58,492.21
sans,492.21,492.52
inconvénient,492.52,493.17
de,493.17,493.32
remettre,493.32,493.69
à,493.69,493.77
plus,493.77,493.95
tard,493.95,494.17
son,494.17,494.33
travail,494.33,494.95
mais,495.51,495.69
s',495.69,495.83
il,495.83,495.99
s',495.99,496.1
agit,496.1,496.37
des,496.37,496.54
baobabs,496.54,497.12
c',497.12,497.36
est,497.36,497.42
toujours,497.67,498.37
une,498.37,498.61
catastrophe,498.72,499.57
j',500.12,500.23
ai,500.23,500.34
connu,500.34,500.68
une,500.68,500.8
planète,500.8,501.38
habitée,501.49,501.89
par,501.89,502.08
un,502.08,502.21
paresseux,502.21,502.81
il,503.34,503.52
avait,503.52,503.73
négligé,503.73,504.26
trois,504.26,504.73
arbustes,504.73,505.32
et,506.38,506.6
sur,506.68,506.9
les,506.9,506.96
indications,507.07,507.68
du,507.68,507.82
petit,507.82,508.12
prince,508.12,508.67
j',508.99,509.14
ai,509.14,509.23
dessiné,509.23,509.86
cette,509.91,510.2
planète,510.24,510.68
là,510.68,510.92
je,512.07,512.17
n',512.17,512.2
aime,512.2,512.4
guère,512.45,512.71
prendre,512.71,513.06
le,513.06,513.2
ton,513.2,513.39
d',513.39,513.44
un,513.44,513.52
moraliste,513.52,514.19
mais,514.76,514.99
le,514.99,515.03
danger,515.03,515.5
des,515.5,515.67
baobabs,515.67,516.1
est,516.1,516.2
si,516.2,516.49
peu,516.49,516.7
connu,516.7,517.13
et,517.46,517.55
les,517.55,517.7
risques,517.7,518.16
courus,518.16,518.55
par,518.55,518.72
celui,518.72,519.09
qui,519.09,519.23
s',519.23,519.35
égarerait,519.35,519.88
dans,519.88,520.1
un,520.1,520.23
astéroïde,520.23,520.92
sont,520.92,521.14
si,521.14,521.4
considérables,521.4,522.39
que,522.9,523.18
pour,523.51,523.72
une,523.72,523.83
fois,523.83,524.17
je,524.46,524.65
fais,524.65,524.94
exception,524.94,525.42
à,525.42,525.48
ma,525.48,525.61
réserve,525.61,526.21
je,526.72,526.96
dis,526.96,527.23
enfants,527.7,528.22
faites,528.72,528.9
attention,529.0,529.52
aux,529.52,529.62
baobabs,529.62,530.29
c',531.44,531.56
est,531.56,531.67
pour,531.67,531.85
avertir,531.85,532.39
mes,532.39,532.63
amis,532.63,532.92
d',532.92,532.98
un,532.98,533.1
danger,533.1,533.53
qu',533.53,533.61
ils,533.61,533.69
frôlaient,533.69,534.07
depuis,534.07,534.38
longtemps,534.38,534.87
comme,535.2,535.42
moi,535.42,535.53
même,535.53,535.91
sans,536.21,536.49
le,536.49,536.62
connaître,536.62,537.21
que,537.57,537.72
j',537.72,537.82
ai,537.82,538.03
tant,538.14,538.37
travaillé,538.37,538.93
ce,538.93,539.1
dessin,539.1,539.47
là,539.47,539.63
la,540.4,540.57
leçon,540.57,540.98
que,540.98,541.11
je,541.11,541.27
donnais,541.27,541.67
en,541.78,541.94
valait,541.94,542.26
la,542.26,542.38
peine,542.38,542.84
vous,543.56,543.73
vous,543.73,543.87
demanderez,543.87,544.42
peut,544.42,544.62
être,544.62,545.0
pourquoi,545.32,545.63
n',545.63,545.71
y,545.71,545.81
a,545.81,545.87
t,545.87,545.99
il,545.99,546.12
pas,546.12,546.35
dans,546.46,546.64
ce,546.64,546.77
livre,546.77,547.23
d',547.51,547.7
autres,547.7,547.97
dessins,547.97,548.36
aussi,548.43,548.7
grandioses,548.7,549.46
que,549.46,549.58
le,549.58,549.71
dessin,549.71,550.1
des,550.1,550.23
baobabs,550.23,550.81
la,551.72,551.85
réponse,551.85,552.3
est,552.3,552.36
bien,552.36,552.55
simple,552.55,553.07
j',553.66,553.71
ai,553.71,553.98
essayé,553.98,554.44
mais,554.66,554.79
je,554.79,554.9
n',554.9,554.99
ai,554.99,555.06
pas,555.06,555.22
pu,555.22,555.38
réussir,555.38,556.06
quand,556.93,557.13
j',557.13,557.18
ai,557.18,557.33
dessiné,557.33,557.86
les,557.86,557.99
baobabs,557.99,558.61
j',559.0,559.14
ai,559.14,559.39
été,559.39,559.63
animé,559.69,560.18
par,560.18,560.34
le,560.34,560.45
sentiment,560.45,561.08
de,561.08,561.22
l',561.22,561.25
urgence,561.25,561.92
ah,565.17,565.468391
petit,565.51,565.79
prince,565.88,566.25
j',566.71,566.75
ai,566.81,566.84
compris,566.9,567.32
peu,567.69,567.8
à,567.86,567.92
peu,568.0,568.24
ainsi,568.55,568.99
ta,569.49,569.55
petite,569.63,569.96
vie,570.07,570.23
mélancolique,570.23,571.1
tu,571.87,572.02
n',572.02,572.08
avais,572.08,572.52
eu,572.52,572.55
longtemps,572.55,573.15
pour,573.15,573.3
distraction,573.3,574.04
que,574.17,574.36
la,574.36,574.52
douceur,574.52,575.0
des,575.0,575.13
couchers,575.13,575.44
de,575.44,575.55
soleil,575.55,576.18
j',576.83,577.0
ai,577.0,577.11
appris,577.11,577.43
ce,577.43,577.6
détail,577.6,577.99
nouveau,577.99,578.42
le,578.69,578.78
quatrième,578.78,579.32
jour,579.32,579.62
au,579.62,579.66
matin,579.66,580.11
quand,580.45,580.61
tu,580.66,580.74
m',580.74,580.83
as,580.83,580.93
dit,580.93,581.22
j',581.96,582.11
aime,582.11,582.23
bien,582.23,582.43
les,582.43,582.54
couchers,582.54,582.88
de,582.88,582.99
soleil,582.99,583.53
allons,583.91,584.15
voir,584.15,584.31
un,584.31,584.42
coucher,584.42,584.72
de,584.72,584.81
soleil,584.81,585.34
mais,586.28,586.55
il,586.55,586.61
faut,586.61,586.84
attendre,586.84,587.33
attendre,588.08,588.53
quoi,588.53,588.79
attendre,589.55,589.96
que,589.96,590.05
le,590.05,590.14
soleil,590.14,590.48
se,590.48,590.63
couche,590.63,591.11
tu,592.04,592.22
as,592.22,592.49
eu,592.49,592.52
l',592.52,592.55
air,592.68,592.8
très,592.8,593.13
surpris,593.13,593.61
d',593.61,593.66
abord,593.66,594.12
et,594.52,594.61
puis,594.61,594.83
tu,594.83,595.01
as,595.01,595.11
ri,595.11,595.32
de,595.32,595.43
toi,595.43,595.65
même,595.65,596.01
et,596.72,596.79
tu,596.79,596.92
m',596.92,597.0
as,597.0,597.06
dit,597.06,597.36
je,597.73,597.93
me,597.93,598.06
crois,598.06,598.3
toujours,598.3,598.61
chez,598.61,598.83
moi,598.83,599.04
en,600.11,600.25
effet,600.31,600.64
quand,601.03,601.28
il,601.28,601.42
est,601.42,601.53
midi,601.53,601.92
aux,601.92,601.99
états,601.99,602.38
unis,602.38,602.67
le,603.09,603.19
soleil,603.19,603.75
tout,603.75,603.98
le,603.98,604.09
monde,604.09,604.36
le,604.36,604.47
sait,604.47,604.78
se,605.07,605.29
couche,605.29,605.57
sur,605.57,605.74
la,605.74,605.87
france,605.87,606.45
il,607.06,607.22
suffirait,607.22,607.73
de,607.73,607.87
pouvoir,607.87,608.3
aller,608.3,608.62
en,608.62,608.72
france,608.72,609.22
en,609.22,609.46
une,609.52,609.7
minute,609.7,610.19
pour,610.33,610.52
assister,610.52,611.04
au,611.04,611.14
coucher,611.14,611.41
du,611.41,611.48
soleil,611.48,612.05
malheureusement,612.74,613.55
la,613.76,613.97
france,613.97,614.39
est,614.39,614.59
bien,614.59,615.01
trop,615.01,615.23
éloignée,615.29,615.86
mais,616.72,617.06
sur,617.27,617.54
ta,617.54,617.74
si,617.86,617.99
petite,617.99,618.34
planète,618.34,618.96
il,619.1,619.28
te,619.28,619.44
suffisait,619.44,620.01
de,620.01,620.16
tirer,620.16,620.54
ta,620.54,620.7
chaise,620.7,621.07
de,621.07,621.2
quelques,621.2,621.73
pas,621.73,621.91
et,622.78,622.88
tu,622.88,623.03
regardais,623.03,623.62
le,623.62,623.65
crépuscule,623.65,624.36
chaque,624.36,624.78
fois,624.78,625.06
que,625.06,625.2
tu,625.2,625.34
le,625.34,625.46
désirais,625.46,625.99
un,627.03,627.21
jour,627.21,627.59
j',627.59,627.68
ai,627.68,627.78
vu,627.78,627.9
le,627.9,627.99
soleil,627.99,628.39
se,628.39,628.56
coucher,628.56,628.98
quarante,628.98,629.52
quatre,629.52,629.84
fois,629.84,630.15
et,631.14,631.19
un,631.19,631.37
peu,631.37,631.5
plus,631.5,631.66
tard,631.66,631.98
tu,631.98,632.16
ajoutais,632.16,632.68
tu,633.57,633.7
sais,633.7,634.14
quand,634.14,634.47
on,634.47,634.55
est,634.55,634.65
tellement,634.65,635.0
triste,635.0,635.54
on,635.73,635.97
aime,635.97,636.2
les,636.2,636.32
couchers,636.32,636.64
de,636.64,636.74
soleil,636.74,637.31
le,638.35,638.5
jour,638.54,638.82
des,638.82,638.94
quarante,638.94,639.26
quatre,639.26,639.54
fois,639.54,639.82
tu,639.82,639.97
étais,639.97,640.14
donc,640.14,640.41
tellement,640.41,640.8
triste,640.8,641.34
mais,642.1,642.301167
le,642.301167,642.45
petit,642.45,642.7
prince,642.7,643.13
ne,643.13,643.23
répondit,643.23,643.75
pas,643.75,643.9
