word,onsets,offsets
ou,479.96,480.05
trois,480.05,480.28
fois,480.28,480.6
pour,481.01,481.19
mettre,481.19,481.49
le,481.49,481.62
petit,481.62,481.91
prince,481.91,482.31
dans,482.31,482.44
son,482.44,482.69
tort,482.69,483.17
ce,484.55482699999993,484.680935
paravent,484.680935,485.18
j',486.08,486.2
allais,486.24,486.49
le,486.49,486.52
chercher,486.52,486.99
mais,486.99,487.09
vous,487.09,487.19
me,487.19,487.36
parliez,487.36,487.93
alors,489.09,489.65
elle,489.65,489.81
avait,489.81,490.03
forcé,490.03,490.55
sa,490.55,490.74
toux,490.74,491.07
pour,491.07,491.25
lui,491.25,491.44
infliger,491.44,491.98
quand,491.98,492.2
même,492.2,492.45
des,492.45,492.59
remords,492.59,493.23
ainsi,494.14,494.61
le,494.61,494.72
petit,494.72,495.0
prince,495.0,495.58
malgré,495.63,496.21
la,496.21,496.34
bonne,496.34,496.65
volonté,496.65,497.11
de,497.11,497.23
son,497.23,497.46
amour,497.46,497.89
avait,498.26,498.61
vite,498.61,498.97
douté,498.97,499.32
d',499.32,499.39
elle,499.39,499.73
il,500.49,500.66
avait,500.66,500.88
pris,500.88,501.09
au,501.09,501.21
sérieux,501.21,501.65
des,501.65,501.79
mots,501.79,501.97
sans,501.97,502.3
importance,502.3,503.03
et,503.49,503.66
était,503.66,503.82
devenu,503.82,504.27
très,504.27,504.71
malheureux,504.71,505.29
j',506.44,506.55
aurais,506.55,506.73
dû,506.73,506.86
ne,506.86,507.03
pas,507.03,507.17
l',507.17,507.2
écouter,507.2,507.74
me,508.05,508.21
confia,508.21,508.55
t,508.55,508.67
il,508.67,508.8
un,508.8,508.91
jour,508.91,509.31
il,509.79,509.96
ne,509.96,510.04
faut,510.04,510.18
jamais,510.18,510.68
écouter,510.68,511.11
les,511.11,511.23
fleurs,511.23,511.69
il,512.25,512.48
faut,512.48,512.59
les,512.59,512.7
regarder,512.7,513.29
et,513.55,513.6
les,513.6,513.71
respirer,513.71,514.4
la,514.94,515.14
mienne,515.14,515.54
embaumait,515.58,516.12
ma,516.12,516.27
planète,516.27,516.88
mais,517.13,517.3
je,517.3,517.4
ne,517.4,517.52
savais,517.52,517.9
pas,517.9,518.05
m',518.05,518.13
en,518.13,518.2
réjouir,518.2,518.85
cette,519.44,519.7
histoire,519.7,520.02
de,520.02,520.16
griffes,520.16,520.68
qui,520.84,520.96
m',520.96,521.02
avait,521.02,521.23
tellement,521.23,521.76
agacé,521.76,522.27
eût,522.67,522.82
dû,522.82,522.98
m',522.98,523.04
attendrir,523.04,523.76
il,524.8,525.02
me,525.02,525.08
confia,525.08,525.46
encore,525.46,526.12
je,526.7,526.91
n',526.91,526.94
ai,526.94,527.01
alors,527.12,527.32
rien,527.4,527.71
su,527.71,527.94
comprendre,527.94,528.65
j',529.08,529.22
aurais,529.22,529.39
dû,529.39,529.49
la,529.49,529.64
juger,529.64,530.01
sur,530.01,530.18
les,530.18,530.43
actes,530.43,530.9
et,531.01,531.08
non,531.08,531.32
sur,531.32,531.51
les,531.51,531.66
mots,531.66,531.9
elle,532.58,532.79
m',532.79,532.86
embaumait,532.86,533.3502679999999
et,533.634009,533.73
m',533.73,533.81
éclairait,533.81,534.39
je,534.89,535.03
n',535.03,535.11
aurais,535.11,535.29
jamais,535.29,535.71
dû,535.71,535.84
m',535.84,535.92
enfuir,535.92,536.51
j',537.16,537.25
aurais,537.25,537.44
dû,537.44,537.57
deviner,537.57,537.97
sa,537.97,538.19
tendresse,538.19,538.69
derrière,538.69,538.99
ses,538.99,539.18
pauvres,539.18,539.55
ruses,539.55,539.97
les,540.55,540.66
fleurs,540.66,541.07
sont,541.07,541.25
si,541.25,541.51
contradictoires,541.58,542.59
mais,543.41,543.61
j',543.61,543.64
étais,543.64,543.86
trop,543.86,544.07
jeune,544.07,544.44
pour,544.44,544.55
savoir,544.55,544.89
l',544.89,544.96
aimer,544.96,545.26
je,548.3609190000001,548.49
crois,548.6130820000001,548.83
qu',548.91,548.95
il,549.01,549.06
profita,549.12,549.7
pour,550.01,550.11
son,550.18,550.32
évasion,550.32,550.89
d',551.1,551.19
une,551.19,551.41
migration,551.41,552.23
d',552.23,552.27
oiseaux,552.27,552.6
sauvages,552.6,553.31
au,554.18,554.28
matin,554.28,554.63
du,554.63,554.77
départ,554.77,555.34
il,555.34,555.56
mit,555.56,555.72
sa,555.72,555.92
planète,555.92,556.42
bien,556.42,556.8
en,556.8,556.98
ordre,556.98,557.44
il,558.67,558.89
ramona,558.89,559.28
soigneusement,559.35,560.14
ses,560.14,560.37
volcans,560.37,560.92
en,560.92,560.98
activité,560.98,561.74
il,562.25,562.42
possédait,562.42,562.87
deux,562.87,563.17
volcans,563.17,563.63
en,563.63,563.69
activité,563.69,564.39
et,564.93,564.96
c',564.96,565.06
était,565.06,565.28
bien,565.28,565.51
commode,565.51,565.93
pour,565.93,566.04
faire,566.04,566.21
chauffer,566.21,566.53
le,566.53,566.65
petit,566.65,566.91
déjeuner,566.91,567.32
du,567.32,567.44
matin,567.44,567.79
il,568.61,568.76
possédait,568.76,569.24
aussi,569.24,569.56
un,569.56,569.68
volcan,569.68,570.03
éteint,570.03,570.36
mais,571.24,571.52
comme,571.52,571.8
il,571.8,571.91
disait,571.91,572.38
on,572.75,572.86
ne,572.86,572.91
sait,572.91,573.06
jamais,573.06,573.45
il,574.37,574.59
ramona,574.59,574.94
donc,574.94,575.3
également,575.43,576.03
le,576.03,576.15
volcan,576.15,576.56
éteint,576.56,576.91
s',577.87,578.01
ils,578.01,578.13
sont,578.13,578.31
bien,578.37,578.59
ramonés,578.59,579.1
les,579.19,579.38
volcans,579.38,579.8
brûlent,579.8,580.21
doucement,580.21,580.87
et,581.0,581.11
régulièrement,581.11,581.91
sans,582.09,582.48
éruptions,582.48,583.07
les,583.83,584.12
éruptions,584.12,584.57
volcaniques,584.57,585.15
sont,585.15,585.34
comme,585.46,585.71
des,585.71,585.84
feux,585.84,586.05
de,586.05,586.16
cheminée,586.16,586.74
évidemment,587.37,587.95
sur,587.95,588.14
notre,588.14,588.43
terre,588.43,588.77
nous,588.77,588.89
sommes,588.89,589.18
beaucoup,589.18,589.53
trop,589.53,589.71
petits,589.71,590.06
pour,590.06,590.34
ramoner,590.34,590.64
nos,590.64,590.77
volcans,590.77,591.22
c',591.95,592.04
est,592.04,592.14
pourquoi,592.14,592.53
ils,592.53,592.68
nous,592.68,592.78
causent,592.78,593.14
des,593.14,593.32
tas,593.46,593.71
d',593.71,593.77
ennuis,593.77,594.25
le,595.6,595.75
petit,595.75,596.05
prince,596.05,596.43
arracha,596.43,596.89
aussi,596.89,597.35
avec,597.57,597.9
un,597.9,598.02
peu,598.02,598.19
de,598.19,598.29
mélancolie,598.29,598.98
les,599.39,599.55
dernières,599.55,599.98
pousses,599.98,600.31
de,600.31,600.43
baobabs,600.43,601.1
il,601.78,601.94
croyait,601.94,602.32
ne,602.32,602.47
jamais,602.47,602.99
devoir,602.99,603.54
revenir,603.54,604.15
mais,605.02,605.18
tous,605.18,605.41
ces,605.45,605.57
travaux,605.57,605.95
familiers,605.95,606.47
lui,606.47,606.64
parurent,606.64,607.21
ce,607.29,607.48
matin,607.48,607.89
là,607.89,608.06
extrêmement,608.42,609.3
doux,609.3,609.51
et,610.52,610.59
quand,610.59,610.77
il,610.81,610.96
arrosa,610.96,611.44
une,611.44,611.62
dernière,611.62,612.08
fois,612.08,612.27
la,612.27,612.42
fleur,612.42,612.92
et,613.4,613.46
se,613.46,613.67
prépara,613.67,614.34
à,614.34,614.36
la,614.36,614.47
mettre,614.47,614.81
à,614.81,614.86
l',614.86,614.91
abri,614.91,615.24
sous,615.24,615.45
son,615.45,615.64
globe,615.64,616.15
il,616.7,616.84
se,616.84,617.06
découvrit,617.06,617.66
l',617.66,617.76
envie,617.76,618.14
de,618.14,618.29
pleurer,618.29,618.78
adieu,619.98,620.46
dit,620.8,621.07
il,621.07,621.2
à,621.2,621.27
la,621.27,621.43
fleur,621.43,621.85
mais,622.5,622.81
elle,622.81,622.84
ne,622.84,622.93
lui,622.93,623.1
répondit,623.1,623.64
pas,623.64,623.82
adieu,624.86,625.34
répéta,625.75,626.14
t,626.14,626.36
il,626.36,626.56
la,627.34,627.5
fleur,627.5,627.88
toussa,627.88,628.33
mais,628.78,628.94
ce,628.94,629.05
n',629.09,629.13
était,629.13,629.35
pas,629.35,629.55
à,629.55,629.63
cause,629.63,629.85
de,629.85,629.97
son,629.97,630.13
rhume,630.13,630.55
j',631.64,631.75
ai,631.75,631.92
été,631.92,632.01
sotte,632.01,632.57
lui,632.91,633.14
dit,633.14,633.35
elle,633.35,633.52
enfin,633.52,633.86
je,634.27,634.41
te,634.41,634.52
demande,634.52,634.83
pardon,634.83,635.28
tâche,635.56,635.91
d',635.91,635.94
être,635.94,636.17
heureux,636.17,636.46
il,637.33,637.46
fut,637.46,637.55
surpris,637.55,638.23
par,638.23,638.41
l',638.41,638.44
absence,638.44,638.86
de,638.86,638.97
reproches,638.97,639.68
il,640.78,640.95
restait,641.02,641.44
là,641.44,641.64
tout,641.93,642.1
déconcerté,642.1,643.02
le,643.16,643.36
globe,643.36,643.68
en,643.68,643.8
l',643.8,643.89
air,643.89,644.25
il,644.7,644.85
ne,644.85,644.97
comprenait,644.97,645.43
pas,645.43,645.6
cette,645.6,645.89
douceur,645.89,646.27
calme,646.27,646.82
mais,647.79,647.98
oui,647.98,648.27
je,648.27,648.46
t',648.46,648.51
aime,648.51,648.93
lui,649.24,649.46
dit,649.46,649.62
la,649.62,649.74
fleur,649.74,650.18
tu,650.66,650.79
n',650.79,650.84
en,650.84,650.93
as,650.93,651.02
rien,651.02,651.26
su,651.26,651.63
par,651.63,651.83
ma,651.83,651.98
faute,651.98,652.54
cela,652.82,653.11
n',653.11,653.16
a,653.16,653.26
aucune,653.26,653.54
importance,653.54,654.29
mais,654.79,654.93
tu,654.93,655.05
as,655.05,655.14
été,655.14,655.4
aussi,655.4,655.64
sot,655.64,655.83
que,655.83,655.95
moi,655.95,656.19
tâche,656.74,656.99
d',656.99,657.02
être,657.02,657.24
heureux,657.24,657.59
laisse,658.03,658.21
ce,658.33,658.41
globe,658.41,658.68
tranquille,658.68,659.24
je,659.66,659.78
n',659.78,659.87
en,659.87,659.95
veux,659.95,660.12
plus,660.12,660.44
mais,661.41,661.74
le,661.74,661.89
vent,661.93,662.2
je,663.07,663.2
ne,663.2,663.24
suis,663.24,663.47
pas,663.47,663.57
si,663.57,663.74
enrhumée,663.74,664.08
que,664.08,664.2
ça,664.2,664.47
l',665.0,665.08
air,665.08,665.2
frais,665.2,665.42
de,665.42,665.51
la,665.51,665.67
nuit,665.67,665.8
me,665.8,665.91
fera,665.91,666.17
du,666.17,666.32
bien,666.32,666.58
je,666.87,667.01
suis,667.01,667.23
une,667.23,667.32
fleur,667.32,667.83
mais,669.07,669.2656860000001
les,669.2656860000001,669.365763
bêtes,669.409275,669.944467
il,671.188899,671.284625
faut,671.284625,671.41
bien,671.41,671.62
que,671.62,671.68
je,671.68,671.71
supporte,671.71,672.33
deux,672.33,672.43
ou,672.43,672.53
trois,672.53,672.72
chenilles,672.72,673.15
si,673.15,673.3
je,673.3,673.42
veux,673.42,673.55
connaître,673.55,673.91
les,673.91,674.01
papillons,674.01,674.49
il,675.11,675.29
paraît,675.29,675.52
que,675.52,675.62
c',675.62,675.77
est,675.77,675.85
tellement,675.85,676.48
beau,676.48,676.72
sinon,677.37,677.82
qui,677.89,678.0
me,678.0,678.08
rendra,678.08,678.4
visite,678.4,678.9
tu,679.35,679.51
seras,679.51,679.8
loin,679.8,680.02
toi,680.02,680.33
quant,680.89,681.1
aux,681.1,681.15
grosses,681.15,681.44
bêtes,681.44,681.79
je,681.79,681.91
ne,681.91,682.01
crains,682.01,682.25
rien,682.25,682.52
j',682.74,682.88
ai,682.88,682.94
mes,682.94,683.08
griffes,683.08,683.592216
et,684.862755,684.914969
elle,684.954129,685.089015
montrait,685.14,685.61
naïvement,685.61,686.32
ses,686.32,686.62
quatre,686.68,686.99
épines,686.99,687.53
puis,688.2,688.53
elle,688.53,688.64
ajouta,688.64,689.11
ne,689.73,689.890017
traîne,689.95,690.19
pas,690.19,690.34
comme,690.34,690.52
ça,690.52,690.8
c',690.8,690.87
est,690.87,690.99
agaçant,690.99,691.53
tu,691.8,691.95
as,691.95,692.02
décidé,692.02,692.4
de,692.4,692.52
partir,692.52,693.1
va,693.3,693.5
t',693.5,693.6
en,693.6,693.76
car,694.25,694.43
elle,694.43,694.52
ne,694.52,694.65
voulait,694.65,694.98
pas,694.98,695.19
qu',695.19,695.3
il,695.3,695.47
la,695.47,695.56
vît,695.56,695.73
pleurer,695.73,696.18
c',696.59,696.71
était,696.71,696.94
une,696.94,697.09
fleur,697.09,697.58
tellement,697.72,698.42
orgueilleuse,698.42,699.12
