onsets,offsets,word
397.73,398.25,chasseurs
398.25,398.65,dansaient
398.65,398.76,n'
398.76,399.22,importe
399.22,399.49,quand
399.49,399.87,","
399.87,399.99,les
399.99,400.28,jours
400.28,400.44,se
400.44,401.01,ressembleraient
401.01,401.43,tous
401.43,401.72,","
401.72,401.77,et
401.77,401.89,je
401.89,401.99,n'
401.99,402.23,aurais
402.23,402.42,point
402.42,402.53,de
402.53,403.14,vacances
403.14,404.73,.
404.73,404.73,»
404.73,405.27,Ainsi
405.27,405.27,","
405.27,405.32,le
405.32,405.62,petit
405.62,406.12,prince
406.12,406.8,apprivoisa
406.8,406.92,le
406.92,407.53,renard
407.53,408.23,.
408.23,408.31,Et
408.31,408.51,quand
408.51,408.6,l'
408.6,408.79,heure
408.79,408.93,du
408.93,409.36,départ
409.36,409.52,fut
409.52,410.16,proche
410.16,411.12,:
411.12,411.12,«
411.12,411.705466,Ah
411.705466,411.91,!
411.91,412.09,dit
412.09,412.23,le
412.23,412.8,renard
412.8,413.47,...
413.47,413.68,Je
413.73,414.43,pleurerai
414.43,415.52,.
415.52,415.65,C'
415.65,415.76,est
415.76,415.93,ta
415.93,416.46,faute
416.46,416.62,","
416.62,416.84,dit
416.84,416.96,le
416.96,417.23,petit
417.23,417.77,prince
417.77,418.17,","
418.17,418.3,je
418.35,418.38,ne
418.44,418.54,te
418.54,418.93,souhaitais
418.93,419.13,point
419.13,419.26,de
419.26,419.67,mal
419.67,419.83,","
419.83,420.0,mais
420.0,420.12,tu
420.12,420.22,as
420.22,420.44,voulu
420.44,420.56,que
420.56,420.68,je
420.68,420.78,t'
420.78,421.47,apprivoise
421.47,422.3,...
422.3,422.52,Bien
422.52,422.97,sûr
422.97,423.33,","
423.33,423.51,dit
423.51,423.57,le
423.57,424.15,renard
424.15,424.97,.
424.97,425.18,Mais
425.18,425.32,tu
425.32,425.49,vas
425.49,425.99,pleurer
425.99,426.39,!
426.39,426.58,dit
426.58,426.7,le
426.7,426.96,petit
426.96,427.51,prince
427.51,428.05,.
428.05,428.28,Bien
428.28,428.73,sûr
428.73,429.22,","
429.22,429.33,dit
429.33,429.49,le
429.49,429.99,renard
429.99,430.86,.
430.86,431.16,Alors
431.16,431.34,tu
431.34,431.38,n'
431.38,431.59,y
431.63,431.81,gagnes
431.81,432.15,rien
432.15,433.04,!
433.04,433.3,J'
433.3,433.32,y
433.32,433.78,gagne
433.78,434.09,","
434.09,434.33,dit
434.33,434.38,le
434.38,434.9,renard
434.9,435.29,","
435.29,435.45,à
435.45,435.8,cause
435.8,435.91,de
435.91,436.03,la
436.03,436.38,couleur
436.38,436.54,du
436.54,436.8,blé
436.8,438.05,.
438.05,438.05,»
438.05,438.4,Puis
438.4,438.46,il
438.53,439.01,ajouta
439.01,439.56,:
439.56,439.56,«
439.56,439.79,Va
439.79,440.18,revoir
440.18,440.26,les
440.26,440.75,roses
440.75,441.25,.
441.25,441.41,Tu
441.41,441.98,comprendras
441.98,442.09,que
442.09,442.26,la
442.26,442.53,tienne
442.53,442.66,est
442.66,443.05,unique
443.05,443.11,au
443.11,443.51,monde
443.51,444.05,.
444.05,444.21,Tu
444.21,444.73,reviendras
444.73,444.83,me
444.83,445.12,dire
445.12,445.52,adieu
445.52,445.87,","
445.87,445.89,et
445.89,446.04,je
446.04,446.19,te
446.19,446.55,ferai
446.55,446.87,cadeau
446.87,446.93,d'
446.93,447.03,un
447.03,447.54,secret
447.54,448.908739,.
448.908739,448.908739,»
448.908739,449.030542,Le
449.030542,449.35,petit
449.35,449.71,prince
449.83,449.87,s'
449.87,449.97,en
449.97,450.15,fut
450.15,450.54,revoir
450.54,450.66,les
450.66,451.17,roses
451.17,452.27,:
452.27,452.27,«
452.27,452.37,Vous
452.37,452.4,n'
452.4,452.63,êtes
452.63,452.78,pas
452.78,452.93,du
452.93,453.1,tout
453.1,453.57,semblables
453.57,453.64,à
453.64,453.77,ma
453.77,454.17,rose
454.17,454.41,","
454.41,454.55,vous
454.55,454.62,n'
454.62,454.76,êtes
454.76,455.17,rien
455.17,455.74,encore
455.74,455.93,","
455.93,456.15,leur
456.15,456.43,dit
456.43,456.43,-
456.43,456.73,il
456.73,457.26,.
457.26,457.92,Personne
457.92,457.94,ne
457.94,458.17,vous
458.17,458.32,a
458.32,458.96,apprivoisées
459.15,459.21,et
459.21,459.32,vous
459.32,459.41,n'
459.41,459.65,avez
459.65,460.28,apprivoisé
460.28,461.02,personne
461.02,461.68,.
461.68,461.77,Vous
461.84,462.06,êtes
462.06,462.34,comme
462.34,462.58,était
462.58,462.74,mon
462.74,463.29,renard
463.29,464.05,.
464.05,464.16,Ce
464.16,464.22,n'
464.22,464.48,était
464.48,464.55,qu'
464.55,464.66,un
464.66,465.12,renard
465.12,465.7,semblable
465.7,465.76,à
465.76,466.1,cent
466.1,466.32,mille
466.32,466.64,autres
466.64,467.63,.
467.63,467.88,Mais
467.88,467.91,j'
467.91,468.0,en
468.09,468.16,ai
468.16,468.35,fait
468.35,468.58,mon
468.58,468.92,ami
468.92,469.22,","
469.22,469.26,et
469.26,469.5,il
469.5,469.6,est
469.6,470.16,maintenant
470.38,470.89,unique
470.89,470.92,au
470.92,471.538449,monde
471.538449,472.578847,.
472.578847,472.578847,»
472.578847,472.685424,Et
472.685424,472.84,les
472.84,473.05,roses
473.05,473.41,étaient
473.41,473.87,gênées
473.87,474.98,.
474.98,474.98,«
474.98,475.08,Vous
475.08,475.44,êtes
475.55,475.7,belles
475.7,475.87,","
475.87,476.01,mais
476.01,476.12,vous
476.12,476.4,êtes
476.4,476.81,vides
476.81,477.12,","
477.12,477.33,leur
477.33,477.58,dit
477.58,477.58,-
477.58,477.72,il
477.72,478.24,encore
478.24,478.87,.
478.87,478.98,On
478.98,479.1,ne
479.1,479.27,peut
479.27,479.4,pas
479.4,479.78,mourir
479.78,479.98,pour
479.98,480.28,vous
480.28,480.91,.
480.91,481.11,Bien
481.11,481.52,sûr
481.52,481.52,","
481.52,481.66,ma
481.66,481.92,rose
481.92,482.0,à
482.0,482.25,moi
482.25,482.59,","
482.59,482.78,un
482.78,483.13,passant
483.13,483.71,ordinaire
483.71,484.08,croirait
484.08,484.18,qu'
484.18,484.28,elle
484.28,484.39,vous
484.39,485.06,ressemble
485.06,485.53,.
485.53,485.66,Mais
485.76,485.8,à
485.8,486.07,elle
486.07,486.45,seule
486.45,486.68,elle
486.68,486.81,est
486.81,487.06,plus
487.06,487.61,importante
487.61,487.79,que
487.79,487.99,vous
487.99,488.48,toutes
488.48,488.81,","
488.81,489.12,puisque
489.12,489.25,c'
489.25,489.47,est
489.47,489.75,elle
489.75,489.9,que
489.9,490.03,j'
490.03,490.09,ai
490.09,490.7,arrosée
490.7,491.3,.
491.3,491.59,Puisque
491.59,491.72,c'
491.72,491.96,est
492.02,492.18,elle
492.18,492.33,que
492.33,492.45,j'
492.45,492.49,ai
492.49,492.72,mise
492.72,492.98,sous
492.98,493.42,globe
493.42,494.11,.
494.11,494.39,Puisque
494.39,494.53,c'
494.53,494.73,est
494.73,495.0,elle
495.0,495.12,que
495.12,495.23,j'
495.23,495.26,ai
495.26,495.77,abritée
495.77,495.94,par
495.94,496.02,le
496.02,496.57,paravent
496.57,497.51,.
497.51,497.82,Puisque
497.82,497.85,c'
497.85,498.24,est
498.24,498.43,elle
498.43,498.6,dont
498.6,498.7,j'
498.7,498.85,ai
498.85,499.18,tué
499.18,499.28,les
499.28,499.85,chenilles
499.85,500.15,(
500.15,500.46,sauf
500.46,500.61,les
500.61,500.81,deux
500.81,500.9,ou
500.9,501.17,trois
501.17,501.32,pour
501.32,501.45,les
501.45,501.93,papillons
501.93,503.01,)
503.01,503.01,.
503.01,503.3,Puisque
503.3,503.34,c'
503.34,503.61,est
503.61,503.91,elle
503.91,504.05,que
504.05,504.14,j'
504.14,504.31,ai
504.31,504.59,écoutée
504.59,504.78,se
504.78,505.27,plaindre
505.27,505.54,","
505.54,505.67,ou
505.67,505.87,se
505.87,506.33,vanter
506.33,506.8,","
506.8,507.01,ou
507.01,507.31,même
507.31,507.82,quelquefois
507.82,508.01,se
508.01,508.47,taire
508.47,509.26,.
509.26,509.61,Puisque
509.61,509.77,c'
509.77,509.86,est
509.86,510.19,ma
510.19,510.77,rose
510.77,512.238473,.
512.238473,512.238473,»
512.238473,512.4008759999998,Et
512.4008759999998,512.58,il
512.58,512.87,revint
512.87,512.99,vers
513.04,513.16,le
513.16,513.74,renard
513.74,514.62,:
514.62,515.07,Adieu
515.07,515.31,","
515.31,515.61,dit
515.61,515.61,-
515.61,515.97,il
516.66,517.21,Adieu
517.21,517.49,","
517.49,517.75,dit
517.75,517.8,le
517.8,518.35,renard
518.35,518.81,.
518.81,519.31,Voici
519.31,519.44,mon
519.44,519.9850389999998,secret
519.9850389999998,520.421498,.
520.421498,520.528075,Il
520.528075,520.7,est
520.7,521.0,très
521.0,521.55,simple
521.55,522.07,:
522.07,522.21,on
522.21,522.31,ne
522.31,522.53,voit
522.53,522.85,bien
523.07,523.17,qu'
523.23,523.47,avec
523.47,523.59,le
523.59,524.09,coeur
524.09,524.65,.
524.65,524.82,L'
524.82,525.53,essentiel
525.53,525.93,est
525.93,526.58,invisible
526.58,526.8,pour
526.8,527.03,les
527.03,527.29,yeux
527.29,528.18,.
528.18,528.35,L'
528.35,529.04,essentiel
529.04,529.22,est
529.22,529.88,invisible
529.88,530.05,pour
530.05,530.33,les
530.33,530.53,yeux
530.53,531.13,","
531.13,531.56,répéta
531.56,531.68,le
531.68,531.94,petit
531.94,532.5,prince
532.5,532.62,","
532.62,532.94,afin
532.94,533.06,de
533.06,533.21,se
533.21,533.93,souvenir
533.93,534.8,.
534.8,534.88,C'
534.92,535.05,est
535.12,535.15,le
535.15,535.38,temps
535.38,535.53,que
535.53,535.65,tu
535.65,535.8,as
535.8,536.19,perdu
536.19,536.38,pour
536.38,536.5,ta
536.5,536.98,rose
537.07,537.29,qui
537.29,537.47,fait
537.47,537.61,ta
537.61,538.05,rose
538.05,538.42,si
538.42,539.2,importante
539.2,540.59,.
540.59,540.7,C'
540.7,540.82,est
540.82,541.0,le
541.0,541.31,temps
541.31,541.44,que
541.44,541.53,j'
541.53,541.69,ai
541.69,542.04,perdu
542.04,542.21,pour
542.21,542.37,ma
542.37,542.84,rose
542.84,543.48,...
543.48,543.48,","
543.48,543.7,fit
543.7,543.82,le
543.82,544.11,petit
544.11,544.7,prince
544.7,544.86,","
544.86,545.18,afin
545.18,545.25,de
545.25,545.49,se
545.49,546.1,souvenir
546.1,546.95,.
546.95,547.19,Les
547.19,547.51,hommes
547.57,547.67,ont
547.67,548.08,oublié
548.08,548.3,cette
548.3,548.88,vérité
548.88,549.13,","
549.13,549.34,dit
549.34,549.47,le
549.47,550.05,renard
550.05,550.43,.
550.43,550.62,Mais
550.62,550.78,tu
550.78,550.89,ne
550.89,551.16,dois
551.16,551.34,pas
551.34,551.41,l'
551.41,551.88,oublier
551.88,552.39,.
552.39,552.54,Tu
552.54,552.88,deviens
552.88,553.55,responsable
553.55,553.75,pour
553.75,554.3,toujours
554.3,554.41,de
554.41,554.6,ce
554.6,554.7,que
554.7,554.89,tu
554.89,555.07,as
555.07,555.74,apprivoisé
555.74,556.19,.
556.19,556.34,Tu
556.34,556.43,es
556.43,557.18,responsable
557.18,557.31,de
557.31,557.47,ta
557.47,557.95,rose
557.95,559.32,...
559.32,559.46,Je
559.46,559.84,suis
559.84,560.64,responsable
560.64,560.76,de
560.76,560.92,ma
560.92,561.48,rose
561.48,561.855,...
561.855,562.23,»
562.23,562.23,","
562.23,562.63,répéta
562.63,562.72,le
562.72,563.03,petit
563.03,563.62,prince
563.62,563.83,","
563.83,564.17,afin
564.17,564.28,de
564.28,564.51,se
564.51,565.04,souvenir
565.04,568.64,.
568.64,568.64,«
568.64,569.01,bonjour
569.01,569.42,","
569.42,569.562765,dit
569.562765,569.64,le
569.64,569.92,petit
569.92,570.44,prince
570.44,570.93,.
570.93,571.6,Bonjour
571.6,571.88,","
571.88,572.0,dit
572.0,572.03,l'
572.03,572.78,aiguilleur
572.78,573.54,.
573.54,573.68,Que
573.68,573.84,fais
573.84,573.84,-
573.84,574.03,Tu
574.03,574.49,ici
574.49,574.85,?
574.85,575.06,dit
575.06,575.15,le
575.15,575.44,petit
575.44,575.98,prince
575.98,576.62,.
576.62,576.82,Je
576.82,577.04,trie
577.04,577.17,les
577.17,577.87,voyageurs
577.87,577.87,","
577.87,578.08,par
578.08,578.4,paquets
578.4,578.51,de
578.51,578.97,mille
578.97,579.34,","
579.34,579.55,dit
579.55,579.58,l'
579.58,580.22,aiguilleur
580.22,580.82,.
580.82,580.94,J'
580.94,581.41,expédie
581.41,581.52,les
581.52,581.85,trains
581.85,581.98,qui
581.98,582.17,les
582.17,582.75,emportent
582.75,582.83,","
582.83,583.17,tantôt
583.17,583.32,vers
583.32,583.42,la
583.42,583.81,droite
583.81,583.99,","
583.99,584.28,tantôt
584.28,584.45,vers
584.45,584.58,la
584.58,585.01,gauche
585.01,586.04,.
586.04,586.04,»
586.04,586.12,Et
586.3,586.32,un
586.32,586.83,rapide
586.97,587.72,illuminé
587.72,587.88,","
587.88,588.43,grondant
588.53,588.69,comme
588.69,588.88,le
588.88,589.41,tonnerre
589.41,589.69,","
589.69,589.88,fit
589.88,590.52,trembler
590.52,590.62,la
590.62,591.05,cabine
591.05,591.11,d'
591.11,591.83,aiguillage
591.83,592.9,.
592.9,592.9,«
592.9,593.16,Ils
593.16,593.24,sont
593.24,593.41,bien
593.41,593.92,pressés
593.92,594.22,","
594.22,594.37,dit
594.37,594.53,le
594.53,594.8,petit
594.8,595.33,prince
595.33,595.74,.
595.74,595.86,Que
595.86,596.35,cherchent
596.35,596.35,-
596.35,596.62,Ils
596.62,597.5,?
597.5,597.58,L'
597.58,597.81,homme
597.81,597.85,de
597.85,597.91,la
597.91,598.85,locomotive
598.85,598.97,l'
598.97,599.33,ignore
599.33,599.51,lui
599.51,599.96,même
599.96,600.33,»
600.33,600.33,","
600.33,600.56,dit
600.56,600.6,l'
600.6,601.23,aiguilleur
601.23,601.98,.
601.98,602.09,Et
602.09,602.67,gronda
602.67,602.76,","
602.76,602.88,en
602.88,603.28,sens
603.28,603.8,inverse
603.8,603.84,","
603.84,603.99,un
603.99,604.54,second
604.54,605.08,rapide
605.17,605.9,illuminé
605.9,606.78,.
606.78,606.78,«
606.78,606.95,Ils
606.95,607.34,reviennent
607.34,607.8,déjà
607.8,608.15,?
608.15,608.55,demanda
608.55,608.68,le
608.68,608.94,petit
608.94,609.45,prince
609.45,610.09,...
610.09,610.28,Ce
610.28,610.39,ne
610.39,610.61,sont
610.61,610.73,pas
610.73,610.88,les
610.88,611.35,mêmes
611.35,611.6,","
611.6,611.79,dit
611.79,611.82,l'
611.82,612.49,aiguilleur
612.49,612.86,.
612.86,612.98,C'
612.98,613.11,est
613.11,613.26,un
613.26,613.83,échange
613.83,615.05,.
615.05,615.2,Ils
615.2,615.23,n'
615.23,615.43,étaient
615.43,615.57,pas
615.57,615.99,contents
615.99,615.99,","
615.99,616.17,là
616.17,616.25,où
616.25,616.41,ils
616.41,616.76,étaient
616.76,617.67,?
617.67,617.81,On
617.81,617.84,n'
617.84,618.07,est
618.07,618.37,jamais
618.37,618.75,content
618.75,618.92,là
618.92,619.05,où
619.05,619.1,l'
619.1,619.27,on
619.27,619.49,est
619.49,619.82,»
619.82,619.82,","
619.82,620.03,dit
620.03,620.07,l'
620.07,620.77,aiguilleur
620.77,621.76,.
621.76,621.86,Et
621.86,622.31,gronda
622.31,622.43,le
622.43,622.85,tonnerre
622.85,622.9,d'
622.9,623.05,un
623.05,623.67,troisième
623.67,624.08,rapide
624.08,624.62,illuminé
624.62,625.66,.
625.66,625.66,«
625.66,625.85,Ils
625.85,626.24,poursuivent
626.24,626.39,les
626.39,626.67,premiers
626.67,627.36,voyageurs
627.36,627.74,?
627.74,628.13,demanda
628.13,628.23,le
628.23,628.52,petit
628.52,629.04,prince
629.04,629.78,.
629.78,629.99,Ils
630.07,630.09,ne
630.09,630.53,poursuivent
630.53,630.91,rien
630.91,631.07,du
631.07,631.37,tout
631.37,631.7,","
631.7,631.85,dit
631.85,631.88,l'
631.88,632.56,aiguilleur
632.56,633.46,.
633.46,633.67,Ils
633.67,634.16,dorment
634.16,634.29,là
634.29,634.29,-
634.29,634.61,dedans
634.61,634.82,","
634.82,634.9,ou
634.9,635.16,bien
635.16,635.32,ils
635.32,635.72,bâillent
635.72,636.13,.
636.13,636.41,Les
636.41,636.7,enfants
636.7,637.13,seuls
637.22,637.66,écrasent
637.66,637.84,leur
637.84,638.0,nez
638.0,638.26,contre
638.26,638.42,les
638.42,638.85,vitres
638.85,640.12,.
640.12,640.29,Les
640.37,640.7,enfants
640.7,641.01,seuls
641.01,641.32,savent
641.36,641.48,ce
641.48,641.55,qu'
641.55,641.64,ils
641.64,642.16,cherchent
642.16,642.64,","
642.64,642.88,fit
642.88,642.97,le
642.97,643.25,petit
643.25,643.81,prince
643.81,644.61,.
644.61,644.86,Ils
644.86,645.2,perdent
645.2,645.39,du
645.39,645.66,temps
645.66,645.88,pour
645.88,646.06,une
646.06,646.39,poupée
646.39,646.5,de
646.5,646.990589,chiffons
646.990589,647.26972,","
647.26972,647.376297,et
647.376297,647.51,elle
647.51,647.87,devient
647.91,648.29,très
648.29,648.97,importante
648.97,649.47,","
649.47,649.55,et
649.67,649.77,si
649.77,649.91,on
649.91,650.06,la
650.06,650.24,leur
650.24,650.71,enlève
650.71,651.01,","
651.01,651.2,ils
651.2,651.75,pleurent
651.75,652.74,...
652.74,652.83,Ils
652.97,653.08,ont
653.08,653.16,de
653.16,653.22,la
653.28,653.79,chance
653.79,654.14,»
654.14,654.14,","
654.14,654.35,dit
654.35,654.39,l'
654.39,654.94,aiguilleur
654.94,654.39,.
