onsets,offsets,word
376.24,376.47,qui
376.47,376.73,savent
376.73,377.14,rire
377.14,378.17,...
378.17,378.17,""""
378.17,378.34,et
378.34,378.4,il
378.4,378.65,rit
378.65,379.18,encore
379.18,379.78,.
379.78,380.19,puis
380.19,380.22,il
380.22,380.6,redevint
380.6,381.13,sérieux
381.13,382.23,:
382.23,382.23,""""
382.23,382.61,cette
382.61,382.88,nuit
382.88,383.21,...
383.21,383.39,tu
383.39,383.68,sais
383.68,384.31,...
384.31,384.42,ne
384.5,384.74,viens
384.74,385.01,pas
385.01,385.978658,.
385.978658,385.978658,-
385.978658,386.123715,je
386.123715,386.2634,ne
386.2634,386.446064,te
386.446064,386.86,quitterai
386.86,387.1,pas
387.1,388.16,.
388.16,388.16,-
388.16,388.28,j'
388.28,388.48,aurai
388.48,388.51,l'
388.51,388.68,air
388.68,388.71,d'
388.71,388.98,avoir
388.98,389.34,mal
389.34,389.77,...
389.77,389.88,j'
389.88,390.07,aurai
390.07,390.17,un
390.17,390.37,peu
390.37,390.43,l'
390.43,390.54,air
390.54,390.67,de
390.67,391.21,mourir
391.21,391.61,.
391.61,391.74,c'
391.74,391.8,est
391.8,392.01,comme
392.01,392.24,ça
392.24,392.86,.
392.86,392.94,ne
392.94,393.2,viens
393.2,393.33,pas
393.33,393.52,voir
393.52,393.73,ça
393.73,393.73,","
393.73,393.85,ce
393.85,393.92,n'
393.92,394.01,est
394.01,394.13,pas
394.13,394.26,la
394.26,394.62,peine
394.62,395.51,...
395.51,395.51,-
395.51,395.64,je
395.69,395.79,ne
395.79,395.94,te
395.94,396.29,quitterai
396.39,396.62,pas
396.62,397.62,.
397.62,397.62,""""
397.62,397.99,mais
397.99,398.07,il
398.07,398.24,était
398.24,398.73,soucieux
398.73,399.7,.
399.7,399.7,""""
399.7,399.87,je
399.87,399.91,te
399.91,400.16,dis
400.16,400.48,ça
400.48,400.73,...
400.73,400.79,c'
400.79,400.98,est
400.98,401.01,à
401.01,401.25,cause
401.25,401.47,aussi
401.47,401.57,du
401.57,402.08,serpent
402.08,402.5,.
402.5,402.6,il
402.6,402.71,ne
402.71,402.85,faut
402.85,403.0,pas
403.0,403.09,qu'
403.09,403.19,il
403.19,403.31,te
403.31,403.75,morde
403.75,404.29,...
404.29,404.45,les
404.45,404.94,serpents
404.94,404.94,","
404.94,405.06,c'
405.06,405.12,est
405.12,405.64,méchant
405.64,405.92,.
405.92,406.12,ça
406.12,406.24,peut
406.24,406.61,mordre
406.61,406.74,pour
406.74,406.85,le
406.85,407.44,plaisir
407.44,408.21,...
408.21,408.21,-
408.21,408.32,je
408.36,408.49,ne
408.49,408.64,te
408.64,409.11,quitterai
409.11,409.35,pas
409.35,410.6,.
410.6,410.6,""""
410.6,410.78,mais
410.78,411.09,quelque
411.09,411.48,chose
411.48,411.56,le
411.56,412.11,rassura
412.11,413.179301,:
413.179301,413.179301,""""
413.179301,413.24,c'
413.24,413.36,est
413.36,413.56,vrai
413.56,413.61,qu'
413.61,413.75,ils
413.75,413.78,n'
413.78,413.87,ont
413.87,414.04,plus
414.04,414.15,de
414.15,414.51,venin
414.51,414.62,pour
414.62,414.73,la
414.73,415.06,seconde
415.06,415.69,morsure
415.69,416.98,...
416.98,416.98,""""
416.98,417.27,cette
417.27,417.36,nuit
417.36,417.36,-
417.36,417.69,là
417.99,418.16,je
418.16,418.25,ne
418.25,418.42,le
418.42,418.59,vis
418.59,418.73,pas
418.73,418.92,se
418.92,419.21,mettre
419.21,419.27,en
419.27,419.68,route
419.68,420.19,.
420.19,420.37,il
420.37,420.44,s'
420.44,420.75,était
420.75,421.2,évadé
421.2,421.53,sans
421.53,421.85,bruit
421.85,422.56,.
422.56,422.66,quand
422.72,422.82,je
422.82,423.4,réussis
423.4,423.48,à
423.48,423.55,le
423.55,424.12,rejoindre
424.22,424.39,il
424.39,424.79,marchait
424.79,425.45,décidé
425.45,425.56,","
425.56,425.68,d'
425.68,425.82,un
425.82,425.98,pas
425.98,426.57,rapide
426.57,427.28,.
427.28,427.47,il
427.47,427.57,me
427.57,427.79,dit
427.79,428.3,seulement
428.3,428.64,:
428.64,428.64,""""
428.64,428.86,ah
428.86,429.32,!
429.32,429.52,tu
429.52,429.63,es
429.63,429.81,là
429.81,430.99,...
430.99,430.99,""""
430.99,431.13,et
431.13,431.21,il
431.21,431.35,me
431.35,431.58,prit
431.58,431.74,par
431.74,431.86,la
431.86,432.15,main
432.15,432.85,.
432.85,433.22,mais
433.22,433.32,il
433.32,433.35,se
433.35,433.85,tourmenta
433.85,434.46,encore
434.46,435.31,:
435.31,435.31,""""
435.31,435.45,tu
435.45,435.48,as
435.48,435.74,eu
435.74,436.19,tort
436.19,436.52,.
436.52,436.66,tu
436.66,436.84,auras
436.84,436.94,de
436.94,437.05,la
437.12,437.52,peine
437.52,438.09,.
438.09,438.22,j'
438.22,438.39,aurai
438.39,438.44,l'
438.44,438.57,air
438.57,438.63,d'
438.63,438.86,être
438.86,439.15,mort
439.15,439.18,et
439.18,439.33,ce
439.33,439.41,ne
439.41,439.7,sera
439.7,439.88,pas
439.88,440.17,vrai
440.17,441.39,...
441.39,441.39,""""
441.39,441.73,moi
441.73,441.76,je
441.76,441.9,me
441.9,442.26,taisais
442.26,443.282114,.
443.282114,443.282114,""""
443.282114,443.394937,tu
443.394937,443.88,comprends
443.88,444.13,.
444.13,444.27,c'
444.27,444.35,est
444.35,444.57,trop
444.57,444.89,loin
444.89,445.23,.
445.23,445.4,je
445.4,445.48,ne
445.48,445.62,peux
445.62,445.8,pas
445.8,446.19,emporter
446.19,446.37,ce
446.37,446.58,corps
446.58,446.58,-
446.58,446.74,là
446.74,447.15,.
447.15,447.27,c'
447.27,447.33,est
447.33,447.57,trop
447.57,448.02,lourd
448.02,449.25,.
449.25,449.25,""""
449.25,449.6,moi
449.79,450.05,je
450.05,450.16,me
450.16,450.62,taisais
450.62,452.0,.
452.0,452.0,""""
452.0,452.45,mais
452.45,452.51,ce
452.51,452.69,sera
452.69,452.88,comme
452.88,453.1,une
453.1,453.36,vieille
453.36,453.72,écorce
453.72,454.29,abandonnée
454.29,454.73,.
454.73,454.85,ce
454.85,454.9,n'
454.9,455.01,est
455.01,455.15,pas
455.15,455.55,triste
455.55,455.68,les
455.68,455.99,vieilles
455.99,456.53,écorces
456.53,457.7,...
457.7,457.7,""""
457.7,457.95,moi
458.478578,458.607517,je
458.607517,458.811672,me
458.811672,459.28,taisais
459.28,460.66,.
460.66,460.97,il
460.97,461.0,se
461.0,461.51,découragea
461.56,461.73,un
461.73,462.0,peu
462.0,462.61,.
462.61,462.88,mais
462.88,462.94,il
462.94,463.13,fit
463.13,463.53,encore
463.59,463.77,un
463.77,464.25,effort
464.25,465.09,:
465.09,465.09,""""
465.09,465.42,ce
465.42,465.52,sera
465.61,466.01,gentil
466.01,466.01,","
466.01,466.15,tu
466.15,466.43,sais
466.43,467.09,.
467.09,467.26,moi
467.26,467.59,aussi
467.59,467.59,","
467.59,467.71,je
467.71,468.24,regarderai
468.24,468.43,les
468.43,468.9,étoiles
468.9,469.6,.
469.6,469.84,toutes
469.84,470.14,les
470.14,470.47,étoiles
470.47,470.73,seront
470.73,470.93,des
470.93,471.32,puits
471.38,471.7,avec
471.7,471.89,une
471.89,472.22,poulie
472.22,472.7,rouillée
472.7,473.4,.
473.4,473.72,toutes
473.72,473.99,les
473.99,474.37,étoiles
474.37,474.47,me
474.47,474.97,verseront
474.97,475.09,à
475.09,475.5,boire
475.5,477.12,...
477.12,477.12,""""
477.12,477.44,moi
477.952566,478.102995,je
478.102995,478.291032,me
478.291032,478.73,taisais
478.73,479.73,.
479.73,479.73,""""
479.73,480.12,ce
480.12,480.25,sera
480.53,481.02,tellement
481.02,481.53,amusant
481.53,482.02,!
482.02,482.19,tu
482.19,482.46,auras
482.46,482.83,cinq
482.83,483.17,cents
483.17,483.53,millions
483.53,483.68,de
483.68,484.09,grelots
484.09,484.39,","
484.39,484.52,j'
484.52,484.68,aurai
484.68,484.99,cinq
484.99,485.2,cents
485.2,485.51,millions
485.51,485.6,de
485.6,486.26,fontaines
486.26,487.43,...
487.43,487.43,""""
487.43,487.61,et
487.61,487.67,il
487.67,487.89,se
487.89,488.13,tut
488.13,488.56,aussi
488.56,488.84,","
488.84,489.08,parce
489.08,489.16,qu'
489.16,489.29,il
489.29,489.72,pleurait
489.72,491.053763,...
491.053763,491.053763,""""
491.053763,491.209564,c'
491.209564,491.38,est
491.42,491.51,là
491.51,492.01,.
492.01,492.3,laisse
492.3,492.3,-
492.3,492.43,moi
492.43,492.52,faire
492.52,492.78,un
492.78,492.93,pas
492.93,493.08,tout
493.08,493.53,seul
493.53,494.68,.
494.68,494.68,""""
494.68,494.84,et
494.84,494.92,il
494.92,494.98,s'
494.98,495.33,assit
495.33,495.59,parce
495.59,495.64,qu'
495.64,495.74,il
495.74,495.99,avait
495.99,496.33,peur
496.33,497.45,.
497.45,497.64,il
497.74,497.8,dit
497.8,498.36,encore
498.36,499.05,:
499.05,499.05,""""
499.05,499.31,tu
499.31,499.56,sais
499.56,499.99,...
499.99,500.15,ma
500.15,500.67,fleur
500.67,500.67,...
500.67,500.75,j'
500.75,500.82,en
500.82,501.02,suis
501.02,501.81,responsable
501.81,502.327285,!
502.327285,502.440107,et
502.440107,502.58,elle
502.58,502.74,est
502.79,503.23,tellement
503.23,503.79,faible
503.79,504.28824,!
504.28824,504.379572,et
504.379572,504.51,elle
504.51,504.59,est
504.59,504.92,tellement
504.92,505.551804,naïve
505.551804,505.99772,.
505.99772,506.1481490000001,elle
506.1481490000001,506.27,a
506.27,506.71,quatre
506.71,507.06,épines
507.06,507.12,de
507.12,507.46,rien
507.46,507.65,du
507.65,507.86,tout
507.86,507.99,pour
507.99,508.12,la
508.12,508.61,protéger
508.61,508.91,contre
508.91,509.01,le
509.01,509.41,monde
509.41,510.57,...
510.57,510.57,""""
510.57,510.85,moi
510.85,511.02,je
511.02,511.07,m'
511.07,511.42,assis
511.42,511.63,parce
511.63,511.69,que
511.69,511.8,je
511.8,511.94,ne
511.94,512.27,pouvais
512.27,512.66,plus
512.66,512.76,me
512.76,513.13,tenir
513.13,513.52,debout
513.52,514.22,.
514.22,514.43,il
514.43,514.73,dit
514.73,515.71,:
515.71,515.71,""""
515.71,516.17,voilà
516.17,516.69,...
516.69,516.85,c'
516.85,516.95,est
516.95,517.17,tout
517.17,518.42,...
518.42,518.42,""""
518.42,518.48,il
518.48,519.06,hésita
519.06,519.36,encore
519.36,519.52,un
519.52,519.75,peu
519.75,520.09,","
520.09,520.48,puis
520.48,520.51,il
520.51,520.68,se
520.68,521.19,releva
521.19,521.89,.
521.89,522.05,il
522.12,522.35,fit
522.35,522.49,un
522.49,522.8,pas
522.8,523.73,.
523.73,524.04,moi
524.04,524.15,je
524.2,524.33,ne
524.33,524.67,pouvais
524.67,524.97,pas
524.97,525.44,bouger
525.44,526.51,.
526.51,526.7,il
526.7,526.74,n'
526.74,526.97,y
526.97,527.03,eut
527.03,527.46,rien
527.46,527.54,qu'
527.54,527.7,un
527.7,528.06,éclair
528.06,528.37,jaune
528.37,528.61,près
528.61,528.71,de
528.71,528.89,sa
528.89,529.48,cheville
529.48,530.02,.
530.02,530.25,il
530.25,530.89,demeura
530.89,531.08,un
531.08,531.59,instant
531.7,532.51,immobile
532.51,533.24,.
533.24,533.41,il
533.41,533.53,ne
533.53,533.94,cria
533.94,534.16,pas
534.16,535.04,.
535.04,535.25,il
535.25,535.72,tomba
535.72,536.56,doucement
536.72,536.98,comme
536.98,537.29,tombe
537.29,537.48,un
537.48,537.97,arbre
537.97,538.88,.
538.88,539.08,ça
539.08,539.14,ne
539.27,539.44,fit
539.52,539.74,même
539.74,539.9,pas
539.9,540.02,de
540.02,540.33,bruit
540.33,540.9,","
540.9,541.03,à
541.03,541.25,cause
541.25,541.41,du
541.41,541.89,sable
541.89,545.37,.
545.37,545.44,et
545.62,545.92,maintenant
546.01,546.23,bien
546.23,546.81,sûr
546.81,547.04,","
547.04,547.33,ça
547.33,547.62,fait
547.62,548.16,six
548.16,548.34,ans
548.34,548.72,déjà
548.72,549.52,...
549.52,549.66,je
549.72,549.76,n'
549.76,549.86,ai
549.86,550.32,jamais
550.32,550.81,encore
550.81,551.17,raconté
551.17,551.44,cette
551.44,551.97,histoire
551.97,552.88,.
552.88,553.02,les
553.02,553.52,camarades
553.52,553.72,qui
553.72,553.78,m'
553.78,553.86,ont
553.86,554.28,revu
554.38,554.51,ont
554.51,554.76,été
554.76,555.05,bien
555.05,555.41,contents
555.41,555.52,de
555.52,555.65,me
555.65,556.02,revoir
556.02,556.37,vivant
556.37,557.05,.
557.05,557.21,j'
557.21,557.43,étais
557.43,557.96,triste
558.16,558.3,mais
558.3,558.44,je
558.44,558.6,leur
558.6,559.07,disais
559.07,559.58,:
559.58,559.58,""""
559.58,559.7,c'
559.7,559.75,est
559.75,559.84,la
559.84,560.36,fatigue
560.36,561.79,...
561.79,561.79,""""
561.79,562.37,maintenant
562.37,562.52,je
562.52,562.56,me
562.56,562.84,suis
562.84,562.97,un
562.97,563.09,peu
563.09,563.67,consolé
563.67,564.08,.
564.08,564.21,c'
564.21,564.36,est
564.36,564.36,-
564.36,564.41,à
564.41,564.41,-
564.41,564.91,dire
564.91,565.12,...
565.12,565.32,pas
565.32,565.56,tout
565.56,565.63,à
565.63,565.89,fait
565.89,566.64,.
566.64,566.88,mais
566.88,566.91,je
566.91,567.17,sais
567.17,567.51,bien
567.55,567.61,qu'
567.61,567.67,il
567.67,567.76,est
567.76,568.19,revenu
568.19,568.28,à
568.28,568.44,sa
568.44,569.02,planète
569.02,569.18,","
569.18,569.65,car
569.65,569.65,","
569.65,569.8,au
569.8,570.18,lever
570.18,570.31,du
570.31,570.75,jour
570.75,570.97,","
570.97,571.1,je
571.1,571.19,n'
571.19,571.32,ai
571.32,571.52,pas
571.52,571.95,retrouvé
571.95,572.18,son
572.18,572.62,corps
572.62,573.44,.
573.44,573.66,ce
573.66,573.71,n'
573.71,573.95,était
573.95,574.16,pas
574.16,574.27,un
574.27,574.51,corps
574.51,574.83,tellement
574.83,575.18,lourd
575.18,576.080024,...
576.080024,576.219708,et
576.219708,576.370138,j'
576.370138,576.51,aime
576.51,576.69,la
576.8,577.07,nuit
577.13,577.48,écouter
577.48,577.67,les
577.67,578.19,étoiles
578.19,578.76,.
578.76,578.9,c'
578.9,578.97,est
578.97,579.3,comme
579.3,579.65,cinq
579.65,579.9,cents
579.9,580.26,millions
580.26,580.38,de
580.38,580.83,grelots
580.83,582.11,...
582.11,582.34,mais
582.34,582.61,voilà
582.61,582.69,qu'
582.69,582.81,il
582.81,582.97,se
582.97,583.23,passe
583.23,583.52,quelque
583.52,583.88,chose
583.88,583.96,d'
583.96,585.05,extraordinaire
585.05,586.04,.
586.04,586.2,la
586.27,586.9,muselière
586.9,587.04,que
587.04,587.15,j'
587.15,587.21,ai
587.21,587.71,dessinée
587.71,587.84,pour
587.84,587.95,le
587.95,588.21,petit
588.21,588.72,prince
588.72,588.95,","
588.95,589.11,j'
589.11,589.19,ai
589.19,589.62,oublié
589.62,589.65,d'
589.69,589.76,y
589.76,590.16,ajouter
590.16,590.31,la
590.31,590.67,courroie
590.67,590.77,de
590.77,591.26,cuir
591.26,591.99,!
591.99,592.13,il
592.13,592.2,n'
592.2,592.39,aura
592.39,592.78,jamais
592.78,592.92,pu
592.92,592.98,l'
592.98,593.37,attacher
593.37,593.45,au
593.45,593.86,mouton
593.86,594.61,.
594.61,594.98,alors
594.98,595.08,je
595.16,595.23,me
595.23,595.74,demande
595.74,596.31,:
596.31,596.31,""""
596.31,596.45,que
596.45,596.57,s'
596.57,596.79,est
596.79,596.79,-
596.79,596.87,il
596.87,597.2,passé
597.2,597.36,sur
597.36,597.52,sa
597.52,598.01,planète
598.01,598.42,?
598.42,598.6,peut
598.6,598.6,-
598.6,598.85,être
598.85,599.11,bien
599.11,599.33,que
599.33,599.37,le
599.37,599.69,mouton
599.69,599.76,a
599.76,600.03,mangé
600.03,600.17,la
600.17,600.53,fleur
600.53,601.63,...
601.63,601.63,""""
601.63,602.02,tantôt
602.02,602.19,je
602.19,602.3,me
602.3,602.62,dis
602.62,603.11,:
603.11,603.11,""""
603.11,603.6,sûrement
603.6,603.91,non
603.91,604.36,!
604.36,604.57,le
604.57,604.82,petit
604.82,605.14,prince
605.14,605.47,enferme
605.47,605.61,sa
605.61,605.91,fleur
605.91,606.08,toutes
606.08,606.21,les
606.21,606.45,nuits
606.45,606.58,sous
606.58,606.75,son
606.75,607.02,globe
607.02,607.17,de
607.17,607.61,verre
607.61,608.1,","
608.1,608.2,et
608.2,608.26,il
608.26,608.62,surveille
608.62,608.87,bien
608.87,609.04,son
609.04,609.41,mouton
609.41,610.6,...
610.6,610.6,""""
610.6,610.84,alors
611.02,611.11,je
611.11,611.48,suis
611.48,611.84,heureux
611.84,612.46,.
612.46,612.61,et
612.66,612.98,toutes
612.98,613.27,les
613.27,613.58,étoiles
613.58,613.87,rient
613.87,614.51,doucement
614.51,615.49,.
615.49,615.96,tantôt
615.96,616.14,je
616.14,616.26,me
616.26,616.57,dis
616.57,617.2,:
617.2,617.2,""""
617.2,617.33,on
617.33,617.51,est
617.51,618.05,distrait
618.05,618.16,une
618.16,618.31,fois
618.31,618.43,ou
618.43,618.49,l'
618.49,618.71,autre
618.71,618.79,","
618.79,618.82,et
618.82,618.99,ça
618.99,619.41,suffit
619.41,619.95,!
619.95,620.16,il
620.16,620.24,a
620.24,620.79,oublié
620.79,620.83,","
620.83,621.03,un
621.03,621.43,soir
621.43,621.43,","
621.43,621.55,le
621.55,621.84,globe
621.84,622.02,de
622.02,622.37,verre
622.37,622.54,","
622.54,622.63,ou
622.63,622.88,bien
622.88,622.96,le
622.96,623.36,mouton
623.36,623.43,est
623.43,623.82,sorti
623.82,624.01,sans
624.01,624.32,bruit
624.32,624.58,pendant
624.58,624.73,la
624.73,624.94,nuit
624.94,625.84,...
625.84,625.84,""""
625.84,626.31,alors
626.31,626.46,les
626.46,626.91,grelots
626.91,627.08,se
627.08,627.51,changent
627.51,627.92,tous
627.92,628.09,en
628.09,628.65,larmes
628.65,629.66,!
629.66,629.66,...
629.66,629.81,c'
629.81,629.94,est
629.94,630.01,là
630.01,630.14,un
630.3,630.64,bien
630.64,630.89,grand
630.89,631.63,mystère
631.63,632.5131389999998,.
632.5131389999998,632.75,pour
632.8,633.12,vous
633.36,633.58,qui
633.58,633.95,aimez
633.95,634.29,aussi
634.29,634.41,le
634.41,634.7,petit
634.7,635.24,prince
635.24,635.4,","
635.4,635.79,comme
635.79,636.02,pour
636.02,636.19,moi
636.19,636.88,","
636.88,637.19,rien
637.19,637.22,de
637.22,637.25,l'
637.25,637.85,univers
637.85,637.91,n'
637.91,637.98,est
637.98,638.63,semblable
638.63,638.87,si
638.87,639.31,quelque
639.31,639.72,part
639.72,639.93,","
639.93,640.12,on
640.12,640.22,ne
640.22,640.51,sait
640.51,640.72,où
640.72,641.08,","
641.08,641.32,un
641.32,641.75,mouton
641.75,641.94,que
641.94,642.05,nous
642.1,642.24,ne
642.24,642.78,connaissons
642.78,643.13,pas
643.25,643.44,a
643.44,643.72,","
643.72,644.02,oui
644.02,644.15,ou
644.15,644.37,non
644.37,644.65,","
644.65,645.23,mangé
645.23,645.49,une
645.49,646.04,rose
646.04,647.06,...
647.06,647.6,regardez
647.6,647.63,le
647.63,648.19,ciel
648.19,648.66,.
648.66,649.17,demandez
649.17,649.17,-
649.17,649.44,vous
649.44,650.14,:
650.14,650.14,""""
650.14,650.4,le
650.45,650.87,mouton
651.02,651.29,oui
651.29,651.4,ou
651.4,651.7,non
651.96,652.12,a
652.12,652.12,-
652.12,652.33,t
652.33,652.33,-
652.33,652.44,il
652.44,652.75,mangé
652.75,652.89,la
652.89,653.43,fleur
653.43,654.57,?
654.57,654.57,""""
654.57,654.67,et
654.67,654.75,vous
654.75,655.32,verrez
655.32,655.62,comme
655.76,655.97,tout
655.97,656.6,change
656.6,658.38,...
658.38,658.59,et
658.59,659.05,aucune
659.05,659.32,grande
659.32,659.93,personne
659.93,660.0,ne
660.0,660.57,comprendra
660.57,661.15,jamais
661.3,661.4,que
661.4,661.633556,ça
661.633556,661.78,a
661.88,662.37,tellement
662.37,662.42,d'
662.42,663.16,importance
663.16,662.42,!
